pse_id,user_id
1,991
2,389
3,592
4,81
5,910
6,606
7,336
8,601
9,874
10,529
11,802
12,84
13,972
14,26
15,217
16,381
17,547
18,565
19,859
20,838
21,604
22,234
23,491
24,503
25,160
26,995
27,248
28,420
29,867
30,480
31,335
32,374
33,619
34,297
35,878
36,872
37,176
38,661
39,57
40,748
41,647
42,316
43,968
44,211
45,68
46,267
47,379
48,201
49,168
50,877
51,119
52,241
53,566
54,602
55,245
56,340
57,63
58,551
59,898
60,155
61,810
62,403
63,556
64,98
65,173
66,519
67,244
68,128
69,755
70,998
71,282
72,408
73,440
74,473
75,942
76,452
77,611
78,934
79,163
80,522
81,412
82,22
83,527
84,909
85,960
86,298
87,130
88,646
89,949
90,928
91,485
92,777
93,198
94,236
95,179
96,648
97,889
98,343
99,78
100,196
101,149
102,339
103,843
104,758
105,697
106,31
107,645
108,12
109,520
110,930
111,391
112,311
113,421
114,152
115,9
116,426
117,186
118,835
119,397
120,882
121,50
122,987
123,202
124,253
125,761
126,716
127,303
128,271
129,931
130,696
131,384
132,650
133,629
134,206
135,714
136,308
137,227
138,113
139,322
140,894
141,614
142,517
143,560
144,307
145,110
146,190
147,688
148,548
149,855
150,90
151,185
152,366
153,730
154,552
155,207
156,373
157,945
158,457
159,435
160,698
161,649
162,79
163,921
164,107
165,618
166,651
167,745
168,654
169,235
170,589
171,532
172,41
173,71
174,142
175,2
176,961
177,975
178,672
179,259
180,459
181,89
182,819
183,913
184,561
185,194
186,368
187,254
188,369
189,700
190,27
191,124
192,66
193,632
194,833
195,992
196,807
197,644
198,222
199,715
200,709
201,154
202,791
203,505
204,884
205,394
206,963
207,848
208,401
209,574
210,425
211,131
212,117
213,17
214,61
215,609
216,670
217,341
218,182
219,594
220,431
221,448
222,414
223,432
224,739
225,383
226,570
227,724
228,416
229,203
230,33
231,474
232,102
233,224
234,856
235,409
236,655
237,14
238,747
239,479
240,53
241,933
242,782
243,36
244,996
245,208
246,768
247,122
248,741
249,334
250,30
251,876
252,246
253,359
254,568
255,544
256,214
257,681
258,145
259,762
260,642
261,957
262,524
263,354
264,7
265,507
266,997
267,218
268,247
269,450
270,636
271,605
272,38
273,508
274,579
275,37
276,545
277,424
278,415
279,16
280,515
281,994
282,97
283,625
284,546
285,701
286,540
287,175
288,926
289,659
290,845
291,105
292,804
293,971
294,157
295,273
296,40
297,226
298,477
299,170
300,51
301,220
302,178
303,377
304,338
305,663
306,164
307,742
308,631
309,111
310,756
311,299
312,54
313,428
314,823
315,478
316,862
317,938
318,866
319,318
320,731
321,438
322,970
323,466
324,118
325,795
326,981
327,347
328,333
329,974
330,571
331,781
332,966
333,906
334,723
335,137
336,86
337,549
338,973
339,486
340,204
341,760
342,744
343,34
344,772
345,287
346,736
347,763
348,993
349,495
350,919
351,324
352,916
353,25
354,550
355,436
356,924
357,464
358,669
359,962
360,509
361,976
362,360
363,779
364,525
365,72
366,375
367,535
368,528
369,423
370,563
371,620
372,861
373,871
374,24
375,873
376,445
377,28
378,451
379,749
380,330
381,302
382,679
383,615
384,144
385,989
386,266
387,778
388,166
389,45
390,720
391,127
392,465
393,35
394,320
395,91
396,533
397,727
398,799
399,626
400,94
401,920
402,893
403,59
404,126
405,150
406,870
407,82
408,820
409,177
410,378
411,52
412,444
413,239
414,912
415,516
416,106
417,8
418,210
419,953
420,754
421,99
422,417
423,87
424,599
425,969
426,67
427,643
428,940
429,837
430,596
431,809
432,576
433,294
434,705
435,161
436,775
437,140
438,575
439,200
440,613
441,801
442,385
443,814
444,634
445,593
446,498
447,158
448,710
449,112
450,250
451,708
452,481
453,476
454,675
455,888
456,95
457,191
458,387
459,617
460,475
461,737
462,418
463,502
464,967
465,905
466,735
467,891
468,951
469,564
470,167
471,104
472,786
473,100
474,70
475,47
476,780
477,23
478,638
479,109
480,657
481,402
482,156
483,740
484,578
485,114
486,979
487,88
488,937
489,591
490,169
491,824
492,583
493,265
494,32
495,783
496,229
497,199
498,623
499,986
500,290
501,279
502,195
503,630
504,209
505,718
506,537
507,572
508,813
509,798
510,658
511,788
512,39
513,148
514,857
515,292
516,346
517,687
518,135
519,977
520,296
521,15
522,719
523,665
524,608
525,851
526,582
527,901
528,886
529,395
530,49
531,769
532,923
533,585
534,680
535,43
536,456
537,351
538,899
539,42
540,895
541,982
542,361
543,875
544,399
545,463
546,983
547,471
548,121
549,437
550,133
551,952
552,555
553,260
554,541
555,935
556,702
557,188
558,319
559,237
560,143
561,223
562,822
563,228
564,830
565,453
566,410
567,790
568,554
569,64
570,262
571,315
572,96
573,304
574,506
575,817
576,667
577,869
578,624
579,348
580,692
581,181
582,729
583,839
584,840
585,458
586,600
587,911
588,461
589,443
590,682
591,75
592,413
593,766
594,301
595,581
596,406
597,249
598,812
599,405
600,434
601,785
602,936
603,929
604,580
605,674
606,256
607,847
608,558
609,367
610,947
611,539
612,538
613,216
614,796
615,504
616,887
617,844
618,83
619,376
620,285
621,956
622,120
623,355
624,283
625,673
626,984
627,13
628,174
629,212
630,497
631,460
632,534
633,511
634,454
635,587
636,386
637,818
638,858
639,542
640,493
641,917
642,726
643,662
644,683
645,76
646,668
647,467
648,455
649,514
650,313
651,939
652,380
653,151
654,896
655,357
656,784
657,610
658,543
659,103
660,73
661,811
662,803
663,904
664,978
665,238
666,954
667,690
668,774
669,439
670,197
671,707
672,189
673,759
674,915
675,230
676,231
677,342
678,129
679,598
680,826
681,946
682,138
683,832
684,828
685,393
686,666
687,55
688,521
689,712
690,48
691,116
692,309
693,365
694,773
695,927
696,331
697,853
698,789
699,808
700,449
701,321
702,512
703,881
704,827
705,678
706,332
707,841
708,233
709,722
710,988
711,310
712,1
713,518
714,205
715,317
716,325
717,180
718,684
719,732
720,363
721,352
722,74
723,653
724,941
725,269
726,364
727,922
728,656
729,990
730,183
731,586
732,328
733,567
734,864
735,275
736,806
737,225
738,603
739,272
740,860
741,171
742,344
743,553
744,306
745,184
746,691
747,263
748,264
749,193
750,419
751,770
752,797
753,487
754,751
755,159
756,676
757,815
758,345
759,865
760,141
761,255
762,695
763,892
764,958
765,115
766,221
767,132
768,652
769,664
770,704
771,108
772,123
773,890
774,242
775,964
776,531
777,694
778,192
779,430
780,69
781,767
782,162
783,959
784,569
785,943
786,56
787,728
788,950
789,863
790,62
791,243
792,284
793,484
794,776
795,842
796,699
797,829
798,274
799,849
800,793
801,6
802,607
803,4
804,276
805,530
806,468
807,595
808,499
809,907
810,854
811,277
812,165
813,733
814,356
815,633
816,622
817,685
818,46
819,215
820,353
821,388
822,323
823,792
824,640
825,577
826,559
827,101
828,286
829,706
830,641
831,965
832,562
833,999
834,725
835,925
836,1000
837,469
838,442
839,429
840,897
841,496
842,637
843,573
844,831
845,501
846,850
847,590
848,821
849,513
850,261
851,526
852,370
853,852
854,213
855,757
856,134
857,985
858,483
859,660
860,816
861,295
862,955
863,125
864,752
865,427
866,146
867,794
868,771
869,588
870,903
871,305
872,29
873,523
874,44
875,289
876,488
877,21
878,883
879,350
880,252
881,846
882,382
883,372
884,753
885,77
886,3
887,908
888,472
889,787
890,900
891,948
892,280
893,825
894,232
895,349
896,326
897,932
898,805
899,314
900,281
901,58
902,407
903,711
904,293
905,362
906,800
907,327
908,358
909,880
910,219
911,441
912,635
913,836
914,172
915,885
916,446
917,621
918,390
919,18
920,746
921,447
922,612
923,433
924,713
925,371
926,400
927,153
928,80
929,337
930,240
931,693
932,278
933,627
934,257
935,834
936,717
937,329
938,392
939,628
940,136
941,902
942,139
943,462
944,734
945,398
946,411
947,11
948,85
949,703
950,300
951,288
952,291
953,10
954,268
955,616
956,494
957,743
958,689
959,65
960,490
961,187
962,944
963,489
964,764
965,5
966,396
967,868
968,422
969,19
970,738
971,470
972,482
973,536
974,750
975,686
976,93
977,879
978,557
979,914
980,20
981,671
982,765
983,258
984,492
985,500
986,639
987,270
988,721
989,980
990,510
991,918
992,584
993,147
994,677
995,404
996,312
997,60
998,251
999,597
1000,92
