pse_id,user_id
1,64
2,620
3,274
4,249
5,166
6,95
7,362
8,210
9,118
10,596
11,195
12,790
13,791
14,714
15,751
16,811
17,500
18,570
19,533
20,238
21,27
22,157
23,622
24,178
25,981
26,67
27,121
28,678
29,360
30,936
31,925
32,436
33,729
34,146
35,689
36,852
37,989
38,710
39,275
40,402
41,491
42,269
43,426
44,489
45,761
46,814
47,168
48,849
49,597
50,897
51,234
52,480
53,861
54,339
55,192
56,756
57,260
58,808
59,164
60,847
61,922
62,130
63,317
64,672
65,263
66,549
67,969
68,424
69,453
70,809
71,550
72,468
73,870
74,300
75,323
76,999
77,586
78,376
79,706
80,114
81,901
82,603
83,653
84,494
85,602
86,987
87,910
88,84
89,699
90,816
91,58
92,398
93,389
94,792
95,378
96,957
97,634
98,330
99,659
100,923
101,182
102,774
103,279
104,784
105,674
106,846
107,306
108,89
109,5
110,908
111,510
112,610
113,851
114,744
115,332
116,222
117,170
118,78
119,223
120,240
121,152
122,863
123,289
124,854
125,393
126,61
127,322
128,434
129,15
130,177
131,798
132,595
133,258
134,934
135,507
136,806
137,566
138,147
139,528
140,837
141,46
142,544
143,76
144,329
145,125
146,663
147,71
148,435
149,315
150,712
151,591
152,48
153,161
154,600
155,952
156,599
157,148
158,716
159,643
160,471
161,349
162,877
163,805
164,898
165,165
166,921
167,917
168,720
169,483
170,355
171,542
172,399
173,404
174,428
175,569
176,862
177,824
178,864
179,762
180,366
181,26
182,85
183,40
184,968
185,963
186,887
187,676
188,522
189,740
190,28
191,564
192,984
193,690
194,783
195,727
196,70
197,658
198,333
199,769
200,554
201,427
202,741
203,889
204,768
205,256
206,3
207,828
208,904
209,667
210,747
211,859
212,455
213,314
214,81
215,211
216,979
217,738
218,172
219,611
220,422
221,367
222,397
223,582
224,460
225,86
226,30
227,812
228,534
229,450
230,205
231,444
232,548
233,188
234,283
235,373
236,479
237,100
238,800
239,285
240,290
241,452
242,876
243,520
244,467
245,13
246,218
247,776
248,123
249,447
250,237
251,413
252,110
253,171
254,970
255,502
256,262
257,38
258,387
259,396
260,80
261,91
262,384
263,900
264,217
265,838
266,229
267,501
268,186
269,35
270,541
271,588
272,953
273,34
274,347
275,252
276,649
277,488
278,531
279,746
280,721
281,423
282,821
283,499
284,266
285,320
286,90
287,245
288,449
289,374
290,233
291,504
292,617
293,779
294,664
295,692
296,853
297,666
298,892
299,525
300,698
301,639
302,12
303,324
304,2
305,820
306,645
307,448
308,608
309,998
310,896
311,253
312,992
313,540
314,259
315,638
316,867
317,406
318,60
