pse_id,user_id
1,603
2,40
3,743
4,905
5,473
6,880
7,846
8,315
9,446
10,564
11,567
12,290
13,702
14,946
15,839
16,228
17,127
18,661
19,645
20,288
21,138
22,828
23,98
24,384
25,665
26,67
27,789
28,487
29,710
30,974
31,951
32,615
33,156
34,151
35,980
36,69
37,919
38,898
39,885
40,425
41,817
42,144
43,751
44,463
45,711
46,441
47,383
48,589
49,927
50,245
51,787
52,735
53,796
54,438
55,989
56,773
57,581
58,31
59,130
60,833
61,28
62,30
63,87
64,395
65,496
66,920
67,664
68,517
69,981
70,895
71,716
72,748
73,317
74,1000
75,41
76,781
77,206
78,75
79,975
80,185
81,412
82,602
83,43
84,520
85,38
86,860
87,640
88,897
89,122
90,119
91,234
92,985
93,285
94,803
95,427
96,983
97,555
98,462
99,68
100,51
101,16
102,909
103,511
104,375
105,982
106,657
107,936
108,719
109,595
110,720
111,830
112,451
113,607
114,535
115,391
116,325
117,379
118,742
119,870
120,500
121,900
122,961
123,260
124,761
125,987
126,950
127,697
128,63
129,541
130,470
131,507
132,286
133,140
134,8
135,211
136,924
137,225
138,670
139,118
140,276
141,560
142,621
143,279
144,671
145,335
146,723
147,314
148,854
149,771
150,353
151,921
152,855
153,998
154,157
155,70
156,126
157,785
158,878
159,447
160,440
161,962
162,862
163,519
164,499
165,422
166,475
167,20
168,272
169,291
170,684
171,531
172,889
173,695
174,200
175,597
176,907
177,176
178,415
179,942
180,494
181,115
182,378
183,491
184,829
185,374
186,881
187,596
188,191
189,763
190,73
191,606
192,965
193,583
194,10
195,458
196,642
197,906
198,916
199,947
200,128
201,872
202,311
203,523
204,552
205,42
206,745
207,472
208,336
209,593
210,954
211,731
212,733
213,774
214,635
215,558
216,389
217,518
218,204
219,183
220,150
221,884
222,762
223,722
224,27
225,4
226,23
227,471
228,32
229,434
230,456
231,445
232,798
233,752
234,768
235,858
236,324
237,873
238,205
239,545
240,394
241,561
242,179
243,838
244,203
245,813
246,323
247,837
248,736
249,390
250,600
