pse_id,time_id,reg_id
1,1,274
1,2,990
1,3,859
1,4,88
1,5,397
1,6,121
1,7,566
1,8,160
1,9,851
1,10,260
1,11,520
1,12,800
1,13,549
1,14,539
1,15,875
1,16,247
1,17,124
1,18,571
1,19,125
1,20,335
1,21,330
1,22,971
1,23,380
1,24,476
1,25,970
1,26,848
1,27,687
1,28,269
1,29,130
1,30,337
1,31,158
1,32,984
1,33,200
1,34,313
1,35,676
2,1,750
2,2,83
2,3,406
2,4,282
2,5,430
2,6,507
2,7,674
2,8,505
2,9,633
2,10,594
2,11,435
2,12,236
2,13,194
2,14,324
2,15,145
2,16,611
2,17,624
2,18,509
2,19,325
2,20,667
2,21,189
2,22,345
2,23,751
2,24,451
2,25,713
2,26,184
2,27,58
2,28,384
2,29,711
2,30,99
2,31,195
2,32,462
2,33,634
2,34,767
2,35,106
3,1,691
3,2,237
3,3,488
3,4,517
3,5,13
3,6,257
3,7,1022
3,8,934
3,9,355
3,10,567
3,11,12
3,12,1018
3,13,66
3,14,373
3,15,86
3,16,976
3,17,573
3,18,591
3,19,155
3,20,108
3,21,407
3,22,300
3,23,882
3,24,105
3,25,13
3,26,188
3,27,443
3,28,609
3,29,606
3,30,614
3,31,848
3,32,110
3,33,117
3,34,117
3,35,229
4,1,356
4,2,93
4,3,683
4,4,178
4,5,1014
4,6,599
4,7,674
4,8,632
4,9,582
4,10,720
4,11,669
4,12,620
4,13,109
4,14,48
4,15,170
4,16,747
4,17,38
4,18,484
4,19,315
4,20,470
4,21,974
4,22,727
4,23,325
4,24,365
4,25,523
4,26,110
4,27,863
4,28,426
4,29,33
4,30,328
4,31,430
4,32,977
4,33,653
4,34,591
4,35,732
5,1,608
5,2,10
5,3,373
5,4,459
5,5,803
5,6,254
5,7,146
5,8,577
5,9,187
5,10,11
5,11,743
5,12,854
5,13,258
5,14,67
5,15,1018
5,16,943
5,17,807
5,18,597
5,19,750
5,20,911
5,21,962
5,22,182
5,23,662
5,24,513
5,25,221
5,26,408
5,27,586
5,28,375
5,29,868
5,30,841
5,31,721
5,32,97
5,33,743
5,34,900
5,35,693
6,1,891
6,2,312
6,3,984
6,4,636
6,5,687
6,6,156
6,7,905
6,8,882
6,9,119
6,10,257
6,11,870
6,12,815
6,13,648
6,14,991
6,15,2
6,16,79
6,17,260
6,18,517
6,19,829
6,20,472
6,21,675
6,22,125
6,23,934
6,24,913
6,25,175
6,26,624
6,27,544
6,28,544
6,29,901
6,30,194
6,31,72
6,32,28
6,33,59
6,34,653
6,35,183
7,1,607
7,2,217
7,3,771
7,4,743
7,5,885
7,6,737
7,7,839
7,8,104
7,9,396
7,10,820
7,11,327
7,12,777
7,13,271
7,14,594
7,15,291
7,16,696
7,17,629
7,18,38
7,19,652
7,20,465
7,21,317
7,22,479
7,23,10
7,24,962
7,25,102
7,26,410
7,27,992
7,28,927
7,29,880
7,30,814
7,31,915
7,32,905
7,33,425
7,34,183
7,35,230
8,1,760
8,2,275
8,3,142
8,4,935
8,5,1015
8,6,598
8,7,939
8,8,11
8,9,239
8,10,370
8,11,45
8,12,636
8,13,851
8,14,925
8,15,673
8,16,984
8,17,1001
8,18,991
