pse_id,time_id,reg_id
1,1,*
1,2,315
1,3,*
1,4,344
1,5,*
1,6,343
1,7,*
1,8,*
1,9,416
1,10,*
1,11,*
1,12,*
1,13,182
1,14,*
1,15,422
1,16,429
1,17,*
1,18,*
1,19,*
1,20,504
1,21,470
1,22,*
1,23,428
1,24,426
1,25,*
1,26,*
1,27,472
1,28,439
1,29,*
1,30,562
1,31,*
1,32,683
1,33,*
1,34,712
1,35,772
2,1,*
2,2,104
2,3,104
2,4,137
2,5,*
2,6,170
2,7,202
2,8,*
2,9,*
2,10,237
2,11,*
2,12,304
2,13,*
2,14,305
2,15,*
2,16,*
2,17,*
2,18,*
2,19,*
2,20,*
2,21,101
2,22,101
2,23,70
2,24,*
2,25,108
2,26,109
2,27,*
2,28,*
2,29,*
2,30,182
2,31,153
2,32,154
2,33,*
2,34,60
2,35,28
3,1,578
3,2,611
3,3,592
3,4,599
3,5,*
3,6,*
3,7,*
3,8,*
3,9,*
3,10,*
3,11,596
3,12,595
3,13,*
3,14,618
3,15,646
3,16,611
3,17,*
3,18,*
3,19,*
3,20,177
3,21,209
3,22,211
3,23,*
3,24,*
3,25,*
3,26,314
3,27,280
3,28,215
3,29,*
3,30,*
3,31,562
3,32,63
3,33,*
3,34,63
3,35,*
4,1,933
4,2,933
4,3,*
4,4,935
4,5,935
4,6,935
4,7,*
4,8,*
4,9,*
4,10,809
4,11,809
4,12,*
4,13,*
4,14,776
4,15,808
4,16,808
4,17,809
4,18,*
4,19,369
4,20,*
4,21,143
4,22,209
4,23,*
4,24,242
4,25,242
4,26,305
4,27,*
4,28,*
4,29,*
4,30,282
4,31,*
4,32,*
4,33,348
4,34,*
4,35,380
5,1,22
5,2,54
5,3,*
5,4,*
5,5,798
5,6,*
5,7,*
5,8,667
5,9,635
5,10,634
5,11,602
5,12,570
5,13,*
5,14,569
5,15,765
5,16,1007
5,17,*
5,18,*
5,19,875
5,20,777
5,21,*
5,22,*
5,23,557
5,24,493
5,25,525
5,26,*
5,27,70
5,28,170
5,29,*
5,30,306
5,31,*
5,32,*
5,33,*
5,34,304
5,35,*
6,1,*
6,2,*
6,3,163
6,4,*
6,5,*
6,6,*
6,7,*
6,8,*
6,9,684
