pse_id,time_id,reg_id
1,1,1023
1,2,928
1,3,926
1,4,958
1,5,830
1,6,827
1,7,635
1,8,700
1,9,700
1,10,569
1,11,664
1,12,765
1,13,959
1,14,533
1,15,502
1,16,374
1,17,341
1,18,374
1,19,310
1,20,214
1,21,216
1,22,61
1,23,92
1,24,62
1,25,95
1,26,92
1,27,246
1,28,279
1,29,238
1,30,488
1,31,809
1,32,672
1,33,608
1,34,576
1,35,576
2,1,6
2,2,27
2,3,25
2,4,183
2,5,148
2,6,244
2,7,242
2,8,175
2,9,144
2,10,212
2,11,210
2,12,180
2,13,150
2,14,147
2,15,183
2,16,153
2,17,153
2,18,153
2,19,93
2,20,94
2,21,229
2,22,389
2,23,779
2,24,521
2,25,456
2,26,391
2,27,357
2,28,294
2,29,350
2,30,380
2,31,175
2,32,177
2,33,179
2,34,184
2,35,249
3,1,123
3,2,247
3,3,249
3,4,281
3,5,252
3,6,347
3,7,503
3,8,410
3,9,505
3,10,217
3,11,359
3,12,293
3,13,259
3,14,260
3,15,193
3,16,227
3,17,131
3,18,130
3,19,69
3,20,70
3,21,135
3,22,102
3,23,6
3,24,102
3,25,104
3,26,104
3,27,201
3,28,237
3,29,204
3,30,269
3,31,271
3,32,303
3,33,240
3,34,275
3,35,672
4,1,143
4,2,77
4,3,169
4,4,70
4,5,617
4,6,558
4,7,536
4,8,475
4,9,387
4,10,420
4,11,417
4,12,578
4,13,774
4,14,869
4,15,996
4,16,298
4,17,300
4,18,435
4,19,502
4,20,503
4,21,502
4,22,438
4,23,400
4,24,530
4,25,464
4,26,399
4,27,526
4,28,429
4,29,524
4,30,493
4,31,394
4,32,243
4,33,310
4,34,343
4,35,405
5,1,55
5,2,54
5,3,20
5,4,23
5,5,25
5,6,119
5,7,185
5,8,185
5,9,216
5,10,184
5,11,119
5,12,89
5,13,118
5,14,53
5,15,153
5,16,57
5,17,56
5,18,815
5,19,787
5,20,782
5,21,814
5,22,781
5,23,813
5,24,779
5,25,814
5,26,779
5,27,233
5,28,102
5,29,982
5,30,856
5,31,762
5,32,699
5,33,730
5,34,1
5,35,104
6,1,361
6,2,424
6,3,394
6,4,400
6,5,433
6,6,433
6,7,466
6,8,438
6,9,507
6,10,601
6,11,640
6,12,437
6,13,490
6,14,452
6,15,487
6,16,209
6,17,175
6,18,206
6,19,335
6,20,481
6,21,421
6,22,423
6,23,396
6,24,434
6,25,446
6,26,471
6,27,466
6,28,364
6,29,752
6,30,689
6,31,302
6,32,170
6,33,7
6,34,135
6,35,135
7,1,956
7,2,987
7,3,891
7,4,923
7,5,728
7,6,732
7,7,698
7,8,602
7,9,538
7,10,566
7,11,763
7,12,922
7,13,395
7,14,524
7,15,461
7,16,527
7,17,529
7,18,596
7,19,661
7,20,724
7,21,689
7,22,598
7,23,595
7,24,528
7,25,529
7,26,492
7,27,482
7,28,484
7,29,419
7,30,484
7,31,421
7,32,391
7,33,452
7,34,450
7,35,545
8,1,675
8,2,641
8,3,737
8,4,676
8,5,805
8,6,773
8,7,807
8,8,806
8,9,806
8,10,841
8,11,842
8,12,739
8,13,832
8,14,792
8,15,853
8,16,817
8,17,814
8,18,851
8,19,922
8,20,831
8,21,384
8,22,448
8,23,412
8,24,445
8,25,409
8,26,441
8,27,442
8,28,473
8,29,569
8,30,505
8,31,565
8,32,533
8,33,500
8,34,596
8,35,627
9,1,671
9,2,211
9,3,242
9,4,244
9,5,247
9,6,276
9,7,441
9,8,739
9,9,710
9,10,619
9,11,593
9,12,562
9,13,299
9,14,393
9,15,392
9,16,389
9,17,454
9,18,486
9,19,481
9,20,675
9,21,680
9,22,618
9,23,621
9,24,397
9,25,398
9,26,429
9,27,333
9,28,303
9,29,365
9,30,492
9,31,420
9,32,481
9,33,610
9,34,537
9,35,463
10,1,181
10,2,181
10,3,282
10,4,285
10,5,254
10,6,255
10,7,33
10,8,3
10,9,2
10,10,5
10,11,68
10,12,67
10,13,101
10,14,69
10,15,37
10,16,41
10,17,103
10,18,133
10,19,102
10,20,164
10,21,102
10,22,132
10,23,67
10,24,4
10,25,100
10,26,640
10,27,278
10,28,212
10,29,278
10,30,182
10,31,244
10,32,245
10,33,217
10,34,278
10,35,212
11,1,798
11,2,503
11,3,536
11,4,506
11,5,84
11,6,608
11,7,576
11,8,343
11,9,273
11,10,70
11,11,1024
11,12,767
11,13,608
11,14,428
11,15,398
11,16,431
11,17,466
11,18,503
11,19,438
11,20,471
11,21,534
11,22,401
11,23,431
11,24,429
11,25,494
11,26,362
11,27,332
11,28,166
11,29,232
11,30,391
11,31,457
11,32,648
11,33,842
11,34,488
11,35,387
12,1,640
12,2,647
12,3,588
12,4,656
12,5,373
12,6,405
12,7,374
12,8,312
12,9,275
12,10,183
12,11,84
12,12,86
12,13,54
12,14,455
12,15,1007
12,16,627
12,17,501
12,18,226
12,19,164
12,20,131
12,21,103
12,22,40
12,23,37
12,24,168
12,25,650
12,26,811
12,27,841
12,28,456
12,29,357
12,30,33
12,31,207
12,32,401
12,33,529
12,34,789
12,35,485
13,1,334
13,2,302
13,3,366
13,4,303
13,5,273
13,6,338
13,7,306
13,8,403
13,9,184
13,10,87
13,11,118
13,12,56
13,13,86
13,14,244
13,15,302
13,16,1
13,17,64
13,18,31
13,19,125
13,20,94
13,21,191
13,22,155
13,23,218
13,24,152
13,25,216
13,26,185
13,27,126
13,28,291
13,29,498
