pse_id,time_id,reg_id
1,1,1 2 33 34
1,2,537 538 569 570
1,3,*
1,4,*
1,5,*
1,6,473 474 505 506
1,7,*
1,8,473 474 505 506
1,9,*
1,10,473 474 505 506
1,11,*
1,12,*
1,13,409 410 441 442
1,14,409 410 441 442
1,15,*
1,16,345 346 377 378
1,17,345 346 377 378
1,18,*
1,19,*
1,20,*
1,21,*
1,22,*
1,23,463 464 495 496
1,24,463 464 495 496
1,25,*
1,26,*
1,27,*
1,28,267 268 299 300
1,29,*
1,30,203 204 235 236
1,31,203 204 235 236
1,32,137 138 169 170
1,33,137 138 169 170
1,34,*
1,35,137 138 169 170
2,1,265 266 297 298
2,2,*
2,3,*
2,4,203 204 235 236
2,5,205 206 237 238
2,6,*
2,7,271 272 303 304
2,8,273 274 305 306
2,9,*
2,10,*
2,11,213 214 245 246
2,12,263 264 295 296
2,13,979 980 1011 1012
2,14,979 980 1011 1012
2,15,981 982 1013 1014
2,16,919 920 951 952
2,17,*
2,18,793 794 825 826
2,19,*
2,20,*
2,21,*
2,22,665 666 697 698
2,23,793 794 825 826
2,24,*
2,25,*
2,26,855 856 887 888
2,27,919 920 951 952
2,28,*
2,29,981 982 1013 1014
2,30,*
2,31,*
2,32,1 2 33 34
2,33,201 202 233 234
2,34,*
2,35,*
3,1,1 2 33 34
3,2,71 72 103 104
3,3,*
3,4,273 274 305 306
3,5,*
3,6,*
3,7,535 536 567 568
3,8,473 474 505 506
3,9,1 2 33 34
3,10,1 2 33 34
3,11,3 4 35 36
3,12,*
3,13,3 4 35 36
3,14,*
3,15,*
3,16,*
3,17,5 6 37 38
3,18,5 6 37 38
3,19,7 8 39 40
3,20,*
3,21,3 4 35 36
3,22,*
3,23,*
3,24,395 396 427 428
3,25,385 386 417 418
3,26,*
3,27,*
3,28,323 324 355 356
3,29,323 324 355 356
3,30,*
3,31,*
3,32,*
3,33,391 392 423 424
3,34,*
3,35,389 390 421 422
4,1,645 646 677 678
4,2,643 644 675 676
4,3,*
4,4,769 770 801 802
4,5,707 708 739 740
4,6,595 596 627 628
4,7,473 474 505 506
4,8,*
4,9,385 386 417 418
4,10,*
4,11,321 322 353 354
4,12,257 258 289 290
4,13,389 390 421 422
4,14,*
4,15,387 388 419 420
4,16,451 452 483 484
4,17,451 452 483 484
4,18,*
4,19,665 666 697 698
4,20,665 666 697 698
4,21,665 666 697 698
4,22,*
4,23,*
4,24,665 666 697 698
4,25,665 666 697 698
4,26,665 666 697 698
4,27,665 666 697 698
4,28,*
4,29,665 666 697 698
4,30,665 666 697 698
4,31,*
4,32,729 730 761 762
4,33,729 730 761 762
4,34,729 730 761 762
