pse_id,time_id,reg_id
1,1,459
1,2,927
1,3,352
1,4,142
1,5,287
1,6,945
1,7,951
1,8,842
1,9,931
1,10,119
1,11,487
1,12,118
1,13,220
1,14,57
1,15,563
1,16,337
1,17,809
1,18,69
1,19,675
1,20,134
1,21,526
1,22,261
1,23,421
1,24,120
1,25,631
1,26,436
1,27,461
1,28,57
1,29,522
1,30,1021
1,31,810
1,32,549
1,33,996
1,34,909
1,35,551
2,1,562
2,2,670
2,3,488
2,4,307
2,5,792
2,6,669
2,7,960
2,8,312
2,9,312
2,10,448
2,11,813
2,12,441
2,13,882
2,14,117
2,15,963
2,16,536
2,17,528
2,18,426
2,19,249
2,20,616
2,21,632
2,22,226
2,23,659
2,24,392
2,25,41
2,26,424
2,27,409
2,28,36
2,29,536
2,30,91
2,31,983
2,32,71
2,33,202
2,34,759
2,35,748
3,1,383
3,2,664
3,3,632
3,4,623
3,5,665
3,6,826
3,7,579
3,8,364
3,9,118
3,10,1021
3,11,256
3,12,458
3,13,644
3,14,941
3,15,938
3,16,439
3,17,42
3,18,592
3,19,816
3,20,781
3,21,208
3,22,300
3,23,953
3,24,186
3,25,820
3,26,345
3,27,194
3,28,277
3,29,320
3,30,484
3,31,481
3,32,324
3,33,774
3,34,753
3,35,259
4,1,904
4,2,780
4,3,585
4,4,233
4,5,588
4,6,449
4,7,206
4,8,790
4,9,494
4,10,211
4,11,228
4,12,577
4,13,762
4,14,860
4,15,779
4,16,306
4,17,491
4,18,780
4,19,523
4,20,232
4,21,646
4,22,826
4,23,514
4,24,829
4,25,426
4,26,90
4,27,127
4,28,685
4,29,1017
4,30,106
4,31,415
4,32,879
4,33,596
4,34,313
4,35,443
5,1,167
5,2,324
5,3,199
5,4,112
5,5,315
5,6,145
5,7,973
5,8,442
5,9,684
5,10,730
5,11,632
5,12,427
5,13,802
5,14,922
5,15,4
5,16,969
5,17,291
5,18,113
5,19,354
5,20,398
5,21,614
5,22,487
5,23,870
5,24,251
5,25,802
5,26,913
5,27,145
5,28,812
5,29,232
5,30,381
5,31,121
5,32,85
5,33,533
5,34,997
5,35,682
6,1,441
6,2,849
6,3,593
6,4,925
6,5,44
6,6,931
6,7,320
6,8,451
6,9,624
6,10,820
6,11,279
6,12,764
6,13,878
6,14,169
6,15,805
6,16,639
6,17,96
6,18,701
6,19,1006
6,20,250
6,21,411
6,22,568
6,23,980
6,24,543
6,25,302
6,26,571
6,27,2
6,28,356
6,29,17
6,30,396
6,31,704
6,32,806
6,33,568
6,34,163
6,35,354
7,1,447
7,2,497
7,3,191
7,4,820
7,5,102
7,6,283
7,7,175
7,8,795
7,9,114
7,10,576
7,11,887
7,12,115
7,13,688
7,14,237
7,15,623
7,16,638
7,17,629
7,18,167
7,19,892
7,20,616
7,21,43
7,22,125
7,23,947
7,24,94
7,25,877
7,26,313
7,27,443
7,28,468
7,29,103
7,30,386
7,31,682
7,32,495
7,33,586
7,34,273
7,35,909
8,1,340
8,2,759
8,3,277
8,4,341
8,5,44
8,6,565
8,7,285
8,8,48
8,9,232
8,10,275
8,11,345
8,12,889
8,13,780
8,14,370
8,15,876
8,16,36
8,17,410
8,18,652
8,19,155
8,20,428
8,21,525
8,22,914
8,23,796
8,24,666
8,25,709
8,26,298
8,27,391
8,28,400
8,29,482
8,30,71
8,31,625
8,32,507
8,33,788
8,34,382
8,35,498
9,1,20
9,2,907
9,3,825
9,4,649
9,5,992
9,6,684
9,7,234
9,8,451
9,9,531
9,10,711
9,11,272
9,12,619
9,13,516
9,14,574
9,15,932
9,16,297
9,17,297
9,18,845
9,19,420
9,20,381
9,21,603
9,22,100
9,23,471
9,24,636
9,25,484
9,26,683
9,27,554
9,28,839
9,29,883
9,30,115
9,31,156
9,32,50
9,33,120
9,34,698
9,35,111
10,1,261
10,2,301
10,3,63
10,4,679
10,5,498
10,6,550
10,7,23
10,8,123
10,9,188
10,10,826
10,11,32
10,12,499
10,13,518
10,14,254
10,15,263
10,16,977
10,17,500
10,18,618
10,19,427
10,20,611
10,21,561
10,22,22
10,23,244
10,24,391
10,25,2
10,26,277
10,27,119
10,28,846
10,29,252
10,30,118
10,31,330
10,32,652
10,33,840
10,34,64
10,35,665
11,1,432
11,2,1006
11,3,692
11,4,1001
11,5,877
11,6,662
11,7,786
11,8,241
11,9,597
11,10,1012
11,11,533
11,12,886
11,13,89
11,14,950
11,15,350
11,16,333
11,17,496
11,18,668
11,19,205
11,20,555
11,21,626
11,22,7
11,23,109
11,24,404
11,25,772
11,26,72
11,27,862
11,28,131
11,29,281
11,30,588
11,31,787
11,32,399
11,33,403
11,34,745
11,35,1006
12,1,141
12,2,110
12,3,771
12,4,480
12,5,922
12,6,71
12,7,835
12,8,67
12,9,960
12,10,375
12,11,674
12,12,233
12,13,673
12,14,667
12,15,220
12,16,379
12,17,661
12,18,415
12,19,643
12,20,937
12,21,1010
12,22,172
12,23,779
12,24,442
12,25,360
12,26,75
12,27,33
12,28,828
12,29,505
12,30,535
12,31,935
12,32,489
12,33,479
12,34,501
12,35,563
13,1,733
13,2,172
13,3,505
13,4,543
13,5,492
13,6,281
13,7,235
13,8,290
13,9,243
13,10,437
13,11,147
13,12,733
13,13,247
13,14,313
13,15,101
13,16,562
13,17,434
13,18,89
13,19,163
13,20,130
13,21,953
13,22,895
13,23,977
13,24,552
13,25,530
13,26,583
13,27,945
13,28,524
13,29,671
13,30,120
13,31,366
13,32,538
13,33,608
13,34,399
13,35,329
14,1,222
14,2,334
14,3,32
14,4,375
14,5,231
14,6,710
14,7,305
14,8,877
14,9,865
14,10,718
14,11,1001
14,12,508
14,13,529
14,14,450
14,15,469
14,16,142
14,17,502
14,18,503
14,19,635
14,20,70
14,21,791
14,22,564
14,23,419
14,24,38
14,25,172
14,26,821
14,27,535
14,28,469
14,29,674
14,30,512
14,31,657
14,32,630
14,33,449
14,34,801
14,35,466
15,1,73
15,2,248
15,3,584
15,4,336
15,5,646
15,6,251
15,7,935
15,8,315
15,9,896
15,10,466
15,11,302
15,12,883
15,13,313
15,14,158
15,15,874
15,16,288
15,17,181
15,18,439
15,19,836
15,20,482
15,21,82
15,22,355
15,23,171
15,24,62
15,25,886
15,26,110
15,27,459
15,28,651
15,29,238
15,30,549
15,31,321
15,32,530
15,33,490
15,34,1000
15,35,337
16,1,7
16,2,410
16,3,601
16,4,627
16,5,390
16,6,864
16,7,645
16,8,614
16,9,962
16,10,769
16,11,859
16,12,935
16,13,492
16,14,394
16,15,454
16,16,422
16,17,393
16,18,874
16,19,977
16,20,904
16,21,839
16,22,227
16,23,488
16,24,985
16,25,221
16,26,966
16,27,720
16,28,755
16,29,502
16,30,80
16,31,1003
16,32,259
16,33,676
16,34,896
16,35,439
17,1,1015
17,2,598
17,3,62
17,4,960
17,5,470
17,6,577
17,7,117
17,8,831
17,9,337
17,10,138
17,11,422
17,12,346
17,13,343
17,14,277
17,15,466
17,16,782
17,17,342
17,18,22
17,19,963
17,20,608
17,21,485
17,22,554
17,23,345
17,24,995
17,25,526
17,26,306
17,27,209
17,28,951
17,29,928
17,30,336
17,31,668
17,32,207
17,33,423
17,34,521
17,35,116
18,1,289
18,2,347
18,3,428
18,4,215
18,5,476
18,6,506
18,7,563
18,8,956
18,9,449
18,10,518
18,11,436
18,12,602
18,13,854
18,14,642
18,15,606
18,16,797
18,17,281
18,18,622
18,19,268
18,20,848
18,21,346
18,22,5
18,23,351
18,24,86
18,25,335
18,26,315
18,27,536
18,28,668
18,29,24
18,30,468
18,31,146
18,32,714
18,33,953
18,34,126
18,35,249
19,1,524
19,2,17
19,3,810
19,4,794
19,5,313
19,6,143
19,7,799
19,8,685
19,9,581
19,10,256
19,11,618
19,12,456
19,13,872
19,14,266
19,15,85
19,16,553
19,17,916
19,18,583
19,19,791
19,20,811
19,21,712
19,22,395
19,23,76
19,24,54
19,25,829
19,26,433
19,27,778
19,28,681
19,29,819
19,30,134
19,31,530
19,32,529
19,33,675
19,34,560
19,35,166
20,1,859
20,2,315
20,3,763
20,4,763
20,5,64
20,6,56
20,7,901
20,8,161
20,9,840
20,10,503
20,11,267
20,12,602
20,13,857
20,14,339
20,15,647
20,16,548
20,17,864
20,18,477
20,19,276
20,20,725
20,21,963
20,22,631
20,23,2
20,24,136
20,25,478
20,26,719
20,27,1002
20,28,735
20,29,149
20,30,498
20,31,649
20,32,73
20,33,593
20,34,953
20,35,104
21,1,513
21,2,544
21,3,522
21,4,481
21,5,159
21,6,159
21,7,100
21,8,124
21,9,718
21,10,597
21,11,1022
21,12,699
21,13,740
21,14,356
21,15,278
21,16,814
21,17,489
21,18,360
21,19,537
21,20,127
21,21,541
21,22,647
21,23,324
21,24,725
21,25,739
21,26,87
21,27,962
21,28,250
21,29,167
21,30,205
21,31,957
21,32,982
21,33,841
21,34,355
21,35,39
22,1,273
22,2,415
22,3,572
22,4,187
22,5,441
22,6,178
22,7,524
22,8,254
22,9,836
22,10,657
22,11,809
22,12,33
22,13,69
22,14,489
22,15,189
22,16,483
22,17,247
22,18,233
22,19,121
22,20,312
22,21,658
22,22,735
22,23,248
22,24,403
22,25,787
22,26,611
22,27,422
22,28,185
22,29,971
22,30,888
22,31,234
22,32,920
22,33,414
22,34,90
22,35,170
23,1,911
23,2,534
23,3,53
23,4,498
23,5,289
23,6,158
23,7,525
23,8,613
23,9,678
23,10,419
23,11,464
23,12,316
23,13,624
23,14,975
23,15,637
23,16,900
23,17,705
23,18,128
23,19,955
23,20,360
23,21,9
23,22,637
23,23,805
23,24,871
23,25,784
23,26,936
23,27,792
23,28,118
23,29,348
23,30,776
23,31,2
23,32,570
23,33,323
23,34,873
23,35,307
24,1,646
24,2,37
24,3,496
24,4,551
24,5,189
24,6,270
24,7,864
24,8,579
24,9,603
24,10,195
24,11,131
24,12,695
24,13,671
24,14,375
24,15,839
24,16,838
24,17,837
24,18,866
24,19,12
24,20,623
24,21,528
24,22,704
24,23,536
24,24,62
24,25,713
24,26,551
24,27,493
24,28,705
24,29,220
24,30,313
24,31,312
24,32,236
24,33,123
24,34,730
24,35,564
25,1,1008
25,2,289
25,3,147
25,4,507
25,5,592
25,6,900
25,7,800
25,8,76
25,9,396
25,10,779
25,11,229
25,12,73
25,13,401
25,14,2
25,15,90
25,16,785
25,17,272
25,18,395
25,19,749
25,20,451
25,21,917
25,22,669
25,23,323
25,24,375
25,25,629
25,26,473
25,27,581
25,28,297
25,29,915
25,30,719
25,31,582
25,32,587
25,33,323
25,34,687
25,35,885
26,1,912
26,2,385
26,3,555
26,4,305
26,5,473
26,6,111
26,7,304
26,8,509
26,9,808
26,10,160
26,11,706
26,12,428
26,13,208
26,14,192
26,15,135
26,16,516
26,17,533
26,18,585
26,19,128
26,20,514
26,21,875
26,22,799
26,23,329
26,24,433
26,25,681
26,26,530
26,27,737
26,28,966
26,29,59
26,30,778
26,31,244
26,32,513
26,33,94
26,34,721
26,35,1001
27,1,140
27,2,133
27,3,957
27,4,94
27,5,831
27,6,948
27,7,186
27,8,421
27,9,951
27,10,421
27,11,498
27,12,364
27,13,969
27,14,927
27,15,387
27,16,263
27,17,723
27,18,653
27,19,729
27,20,394
27,21,36
27,22,556
27,23,718
27,24,478
27,25,643
27,26,897
27,27,244
27,28,745
27,29,797
27,30,553
27,31,447
27,32,569
27,33,934
27,34,614
27,35,197
28,1,861
28,2,346
28,3,792
28,4,530
28,5,1007
28,6,698
28,7,680
28,8,222
28,9,359
28,10,272
28,11,584
28,12,810
28,13,26
28,14,542
28,15,190
28,16,89
28,17,478
28,18,433
28,19,499
28,20,657
28,21,3
28,22,694
28,23,853
28,24,595
28,25,127
28,26,495
28,27,285
28,28,473
28,29,401
28,30,805
28,31,569
28,32,552
28,33,458
28,34,813
28,35,538
29,1,289
29,2,50
29,3,264
29,4,48
29,5,1005
29,6,552
29,7,823
29,8,826
29,9,903
29,10,98
29,11,625
29,12,698
29,13,975
29,14,479
29,15,595
29,16,801
29,17,37
29,18,305
29,19,657
29,20,12
29,21,905
29,22,601
29,23,132
29,24,299
29,25,635
29,26,109
29,27,210
29,28,708
29,29,240
29,30,73
29,31,177
29,32,6
29,33,64
29,34,485
29,35,77
30,1,19
30,2,325
30,3,274
30,4,336
30,5,291
30,6,46
30,7,695
30,8,392
30,9,719
30,10,839
30,11,432
30,12,497
30,13,430
30,14,557
30,15,654
30,16,413
30,17,489
30,18,497
30,19,689
30,20,35
30,21,719
30,22,447
30,23,970
30,24,584
30,25,571
