pse_id,time_id,reg_id
1,1,21
1,2,182
1,3,793
1,4,983
1,5,418
1,6,449
1,7,515
1,8,450
1,9,808
1,10,808
1,11,966
1,12,606
1,13,606
1,14,608
1,15,542
1,16,442
1,17,442
1,18,409
1,19,343
1,20,375
1,21,343
1,22,376
1,23,668
1,24,408
1,25,375
1,26,309
1,27,277
1,28,246
1,29,179
1,30,116
1,31,82
1,32,49
1,33,111
1,34,143
1,35,13
2,1,101
2,2,134
2,3,70
2,4,102
2,5,133
2,6,136
2,7,167
2,8,292
2,9,264
2,10,328
2,11,325
2,12,357
2,13,327
2,14,324
2,15,424
2,16,1002
2,17,505
2,18,505
2,19,505
2,20,473
2,21,505
2,22,473
2,23,661
2,24,670
2,25,638
2,26,702
2,27,701
2,28,671
2,29,638
2,30,671
2,31,734
2,32,250
2,33,280
2,34,474
2,35,671
3,1,634
3,2,474
3,3,343
3,4,278
3,5,344
3,6,441
3,7,569
3,8,634
3,9,764
3,10,864
3,11,313
3,12,440
3,13,535
3,14,597
3,15,657
3,16,782
3,17,505
3,18,571
3,19,473
3,20,409
3,21,407
3,22,346
3,23,313
3,24,50
3,25,700
3,26,219
3,27,221
3,28,369
3,29,366
3,30,430
3,31,393
3,32,456
3,33,391
3,34,338
3,35,247
4,1,752
4,2,719
4,3,558
4,4,493
4,5,427
4,6,364
4,7,397
4,8,525
4,9,558
4,10,590
4,11,686
4,12,750
4,13,751
4,14,817
4,15,311
4,16,504
4,17,600
4,18,753
4,19,5
4,20,3
4,21,36
4,22,34
4,23,99
4,24,163
4,25,195
4,26,131
4,27,161
4,28,67
4,29,68
4,30,4
4,31,4
4,32,5
4,33,992
4,34,960
4,35,864
5,1,21
5,2,248
5,3,476
5,4,377
5,5,969
5,6,504
5,7,503
5,8,536
5,9,443
5,10,443
5,11,602
5,12,505
5,13,600
5,14,617
5,15,483
5,16,456
5,17,497
5,18,433
5,19,853
5,20,920
5,21,916
5,22,849
5,23,1005
5,24,1002
