pse_id,time_id,reg_id
1,1,631
1,2,537
1,3,508
1,4,505
1,5,570
1,6,134
1,7,265
1,8,369
1,9,698
1,10,385
1,11,423
1,12,423
1,13,168
1,14,101
1,15,11
1,16,440
1,17,698
1,18,814
1,19,849
1,20,784
1,21,818
1,22,753
1,23,693
1,24,566
1,25,442
1,26,945
1,27,784
1,28,786
1,29,696
1,30,467
1,31,406
1,32,405
1,33,342
1,34,350
1,35,565
2,1,20
2,2,180
2,3,22
2,4,217
2,5,215
2,6,213
2,7,19
2,8,322
2,9,347
2,10,312
2,11,528
2,12,431
2,13,433
2,14,403
2,15,404
2,16,468
2,17,372
2,18,439
2,19,343
2,20,346
2,21,313
2,22,279
2,23,531
2,24,439
2,25,342
2,26,312
2,27,278
2,28,245
2,29,310
2,30,307
2,31,310
2,32,438
2,33,374
2,34,436
2,35,468
3,1,284
3,2,349
3,3,349
3,4,315
3,5,347
3,6,378
3,7,346
3,8,411
3,9,378
3,10,411
3,11,446
3,12,670
3,13,473
3,14,346
3,15,194
3,16,193
3,17,453
3,18,355
3,19,452
3,20,362
3,21,461
3,22,492
3,23,459
3,24,430
3,25,457
3,26,290
3,27,193
3,28,813
3,29,692
3,30,34
3,31,72
3,32,970
3,33,403
3,34,903
3,35,997
4,1,465
4,2,201
4,3,200
4,4,169
4,5,139
4,6,105
4,7,70
4,8,3
4,9,36
4,10,103
4,11,73
4,12,203
4,13,463
4,14,359
4,15,329
4,16,327
4,17,359
4,18,265
4,19,263
4,20,262
4,21,231
4,22,198
4,23,135
4,24,198
4,25,167
4,26,136
4,27,5
4,28,964
4,29,935
4,30,904
4,31,660
4,32,601
4,33,731
4,34,634
4,35,666
5,1,66
5,2,67
5,3,131
5,4,194
5,5,229
5,6,389
5,7,456
5,8,710
5,9,323
5,10,623
5,11,685
5,12,623
5,13,819
5,14,746
5,15,750
5,16,814
5,17,785
5,18,812
5,19,844
5,20,811
5,21,843
5,22,682
5,23,812
5,24,813
5,25,718
5,26,688
5,27,896
5,28,956
5,29,375
5,30,152
5,31,22
5,32,4
5,33,640
5,34,576
5,35,505
6,1,857
6,2,177
6,3,371
6,4,879
6,5,246
6,6,279
6,7,214
6,8,86
6,9,182
6,10,115
6,11,18
6,12,22
6,13,116
6,14,85
6,15,85
6,16,118
6,17,346
6,18,213
6,19,247
6,20,181
6,21,375
6,22,209
6,23,46
6,24,290
6,25,163
6,26,194
6,27,133
6,28,131
6,29,135
6,30,10
6,31,77
6,32,174
6,33,237
6,34,105
6,35,74
7,1,581
7,2,487
7,3,453
7,4,461
7,5,395
7,6,365
7,7,334
7,8,362
7,9,588
7,10,239
7,11,274
7,12,367
7,13,333
7,14,463
7,15,468
7,16,469
7,17,656
7,18,842
7,19,467
7,20,467
7,21,338
7,22,428
7,23,268
7,24,458
7,25,391
7,26,420
7,27,391
7,28,602
7,29,567
7,30,474
7,31,537
7,32,472
7,33,406
7,34,306
7,35,303
8,1,983
8,2,325
8,3,110
8,4,47
8,5,75
8,6,40
8,7,40
8,8,101
8,9,4
8,10,2
8,11,546
8,12,510
8,13,446
8,14,411
8,15,437
8,16,434
8,17,402
8,18,561
8,19,464
8,20,396
8,21,362
8,22,459
8,23,487
8,24,486
8,25,456
8,26,546
8,27,246
8,28,343
8,29,403
8,30,340
8,31,435
8,32,170
8,33,834
8,34,740
8,35,643
9,1,894
9,2,828
9,3,735
9,4,571
9,5,702
9,6,454
9,7,424
9,8,423
9,9,365
9,10,462
9,11,473
9,12,472
9,13,567
9,14,433
9,15,428
9,16,458
9,17,424
9,18,19
9,19,180
9,20,245
9,21,274
9,22,275
9,23,309
9,24,246
9,25,117
9,26,321
9,27,291
9,28,355
9,29,385
9,30,356
9,31,489
9,32,392
9,33,327
9,34,424
9,35,292
10,1,290
10,2,289
10,3,453
10,4,325
10,5,354
10,6,424
10,7,411
10,8,423
10,9,395
10,10,367
10,11,276
10,12,406
10,13,74
10,14,204
10,15,173
10,16,364
10,17,329
10,18,621
10,19,621
10,20,719
10,21,652
10,22,588
10,23,619
10,24,650
10,25,489
10,26,521
10,27,394
10,28,484
10,29,388
10,30,129
10,31,171
10,32,269
10,33,304
10,34,118
10,35,215
11,1,164
11,2,296
11,3,300
11,4,363
11,5,523
11,6,426
11,7,397
11,8,434
11,9,463
11,10,437
11,11,403
11,12,403
11,13,472
11,14,477
11,15,475
11,16,35
11,17,107
11,18,104
11,19,73
11,20,520
11,21,1000
11,22,255
11,23,345
11,24,311
11,25,310
11,26,274
11,27,238
11,28,203
11,29,102
11,30,102
11,31,304
11,32,148
11,33,447
11,34,1001
11,35,609
12,1,77
12,2,172
12,3,169
12,4,442
12,5,831
12,6,473
12,7,261
12,8,206
12,9,140
12,10,371
12,11,270
12,12,194
12,13,71
12,14,171
12,15,239
12,16,1
12,17,2
12,18,33
12,19,33
12,20,68
12,21,101
12,22,72
12,23,103
12,24,169
12,25,76
12,26,76
12,27,171
12,28,331
12,29,301
12,30,456
12,31,394
12,32,361
12,33,364
12,34,237
12,35,140
13,1,984
13,2,889
13,3,821
13,4,784
13,5,656
13,6,738
13,7,742
13,8,856
13,9,236
13,10,462
13,11,756
13,12,855
13,13,595
13,14,399
13,15,871
13,16,902
13,17,740
13,18,609
13,19,324
13,20,195
13,21,229
13,22,481
13,23,121
13,24,191
13,25,25
13,26,152
13,27,150
13,28,144
13,29,17
13,30,80
13,31,48
13,32,1000
13,33,817
13,34,629
13,35,435
14,1,569
14,2,729
14,3,634
14,4,665
14,5,602
14,6,631
14,7,597
14,8,601
14,9,664
14,10,534
14,11,470
14,12,697
14,13,598
14,14,342
14,15,310
14,16,275
14,17,244
14,18,310
14,19,367
14,20,337
14,21,396
14,22,426
14,23,328
14,24,423
14,25,31
14,26,237
14,27,110
14,28,141
14,29,172
14,30,143
14,31,206
14,32,142
14,33,142
14,34,375
14,35,153
15,1,36
15,2,34
15,3,231
15,4,164
15,5,34
15,6,226
15,7,164
15,8,102
15,9,232
15,10,168
15,11,136
15,12,279
15,13,336
15,14,395
15,15,355
15,16,25
15,17,215
15,18,277
15,19,426
15,20,387
15,21,488
15,22,460
15,23,281
15,24,252
15,25,59
15,26,120
15,27,786
15,28,158
15,29,158
15,30,219
15,31,246
15,32,216
15,33,215
15,34,21
15,35,783
16,1,379
16,2,414
16,3,378
16,4,478
16,5,474
16,6,506
16,7,569
16,8,412
16,9,340
16,10,210
16,11,364
16,12,387
16,13,401
16,14,470
16,15,278
16,16,309
16,17,578
16,18,484
16,19,388
16,20,454
16,21,453
16,22,455
16,23,358
16,24,232
16,25,328
16,26,232
16,27,74
16,28,107
16,29,173
16,30,138
16,31,513
16,32,6
16,33,70
16,34,105
16,35,203
17,1,843
17,2,689
17,3,314
17,4,184
17,5,277
17,6,304
17,7,272
17,8,202
17,9,72
17,10,72
17,11,101
17,12,303
17,13,246
17,14,280
17,15,194
17,16,166
17,17,169
17,18,205
17,19,275
17,20,216
17,21,183
17,22,186
17,23,210
17,24,113
17,25,243
17,26,241
17,27,277
17,28,147
17,29,216
17,30,278
17,31,147
17,32,113
17,33,148
17,34,82
17,35,144
18,1,1024
18,2,799
18,3,476
18,4,408
18,5,441
18,6,312
18,7,277
18,8,65
18,9,257
18,10,356
18,11,582
18,12,584
18,13,649
18,14,584
18,15,490
18,16,426
18,17,617
18,18,487
18,19,427
18,20,389
18,21,420
18,22,389
18,23,322
18,24,321
18,25,290
18,26,358
18,27,430
18,28,247
18,29,245
18,30,340
18,31,338
18,32,272
18,33,365
18,34,364
18,35,364
19,1,811
19,2,779
19,3,584
19,4,481
19,5,601
19,6,439
19,7,433
19,8,432
19,9,329
19,10,425
19,11,396
19,12,503
19,13,310
19,14,346
19,15,343
19,16,215
19,17,376
19,18,376
19,19,407
19,20,345
19,21,409
19,22,408
19,23,442
19,24,310
19,25,316
19,26,286
19,27,348
19,28,352
19,29,348
19,30,345
19,31,381
19,32,412
19,33,381
19,34,221
19,35,414
20,1,312
20,2,312
20,3,345
20,4,507
20,5,508
20,6,563
20,7,422
20,8,390
20,9,456
20,10,455
20,11,333
20,12,458
20,13,464
20,14,495
20,15,403
20,16,501
20,17,465
20,18,500
20,19,501
20,20,500
20,21,433
20,22,932
20,23,167
20,24,135
20,25,267
20,26,201
20,27,231
20,28,455
20,29,425
20,30,519
20,31,489
20,32,713
20,33,617
20,34,711
20,35,743
21,1,378
21,2,312
21,3,280
21,4,248
21,5,214
21,6,279
21,7,279
21,8,247
21,9,123
21,10,345
21,11,374
21,12,314
21,13,379
21,14,279
21,15,273
21,16,238
21,17,167
21,18,69
21,19,869
21,20,565
21,21,718
21,22,934
21,23,36
21,24,169
21,25,649
21,26,649
21,27,745
21,28,838
21,29,673
21,30,578
21,31,177
21,32,211
21,33,269
21,34,241
21,35,398
22,1,144
22,2,46
22,3,207
22,4,205
22,5,141
22,6,173
22,7,237
22,8,138
22,9,169
22,10,69
22,11,40
22,12,101
22,13,68
22,14,100
22,15,76
22,16,20
22,17,47
22,18,243
22,19,91
22,20,62
22,21,672
22,22,236
22,23,239
22,24,240
22,25,409
22,26,508
22,27,445
22,28,447
22,29,350
22,30,443
22,31,304
22,32,732
22,33,798
22,34,672
22,35,763
23,1,842
23,2,711
23,3,843
23,4,844
23,5,717
23,6,687
23,7,535
23,8,470
23,9,342
23,10,373
23,11,343
23,12,444
23,13,575
23,14,506
23,15,474
23,16,498
23,17,471
23,18,595
23,19,525
23,20,593
23,21,528
23,22,585
23,23,747
23,24,609
23,25,19
23,26,117
23,27,107
23,28,109
23,29,77
23,30,10
23,31,46
23,32,140
23,33,174
23,34,205
23,35,109
24,1,918
24,2,884
24,3,755
24,4,922
24,5,630
24,6,600
24,7,536
24,8,504
24,9,602
24,10,600
24,11,662
24,12,755
24,13,822
24,14,980
24,15,568
24,16,636
24,17,958
24,18,303
24,19,270
24,20,238
24,21,204
24,22,267
24,23,172
24,24,12
24,25,70
24,26,72
24,27,39
24,28,39
24,29,258
24,30,426
24,31,434
24,32,468
24,33,468
24,34,437
24,35,537
25,1,219
25,2,89
25,3,217
25,4,279
25,5,216
25,6,245
25,7,242
25,8,303
25,9,367
25,10,303
25,11,172
25,12,235
25,13,234
25,14,73
25,15,118
25,16,187
25,17,138
25,18,199
25,19,230
25,20,231
25,21,164
25,22,133
25,23,166
25,24,135
25,25,202
25,26,168
25,27,74
25,28,44
25,29,139
25,30,227
25,31,423
25,32,421
25,33,425
25,34,520
25,35,453
26,1,336
26,2,400
26,3,271
26,4,306
26,5,362
26,6,302
26,7,394
26,8,426
26,9,385
26,10,483
26,11,984
