pse_id,time_id,reg_id
1,1,32
1,2,32
1,3,32
1,4,1
1,5,1024
1,6,32
1,7,1024
1,8,1
1,9,833
1,10,1
1,11,993
1,12,1
1,13,800
1,14,993
1,15,1
1,16,1
1,17,993
1,18,1
1,19,32
1,20,32
1,21,481
1,22,1024
1,23,1024
1,24,1024
1,25,1
1,26,993
1,27,1024
1,28,993
1,29,993
1,30,32
1,31,1024
1,32,993
1,33,993
1,34,1
1,35,32
2,1,1
2,2,1024
2,3,32
2,4,32
2,5,32
2,6,1024
2,7,1024
2,8,27
2,9,1024
2,10,993
2,11,1024
2,12,993
2,13,1024
2,14,1
2,15,32
2,16,32
2,17,1024
2,18,1
2,19,32
2,20,1015
2,21,32
2,22,993
2,23,32
2,24,32
2,25,32
2,26,32
2,27,1024
2,28,32
2,29,1024
2,30,993
2,31,32
2,32,1
2,33,32
2,34,1
2,35,1024
3,1,32
3,2,1024
3,3,993
3,4,1
3,5,32
3,6,993
3,7,32
3,8,3
3,9,1
3,10,32
3,11,1
3,12,1024
3,13,32
3,14,1
3,15,1024
3,16,993
3,17,1
3,18,1024
3,19,993
3,20,1024
3,21,993
3,22,1
3,23,993
3,24,1024
3,25,32
3,26,32
3,27,1024
3,28,32
3,29,32
3,30,1
3,31,1024
3,32,321
3,33,993
3,34,1024
3,35,32
4,1,32
4,2,32
4,3,1
4,4,993
4,5,993
4,6,993
4,7,993
4,8,1
4,9,32
4,10,993
4,11,993
4,12,993
4,13,993
4,14,993
4,15,993
4,16,32
4,17,1
4,18,993
4,19,993
4,20,1
4,21,1024
4,22,32
4,23,32
4,24,993
4,25,1
4,26,1
4,27,1
4,28,993
4,29,993
4,30,1
4,31,1
4,32,1024
4,33,1
4,34,1024
4,35,993
5,1,32
5,2,993
5,3,1
5,4,32
5,5,1
5,6,1
5,7,32
5,8,1
5,9,1024
5,10,1024
5,11,993
5,12,993
5,13,1024
5,14,993
5,15,1
5,16,32
5,17,1024
5,18,27
5,19,1
5,20,1024
5,21,1024
5,22,1
5,23,32
5,24,993
5,25,1
5,26,1
5,27,1
5,28,1007
5,29,32
5,30,1
5,31,1
5,32,1
5,33,321
5,34,352
5,35,1024
6,1,1024
6,2,993
6,3,993
6,4,32
6,5,1024
6,6,1
6,7,1024
6,8,799
6,9,1024
6,10,1024
6,11,1024
6,12,997
6,13,32
6,14,32
6,15,641
6,16,1
6,17,1
6,18,1024
6,19,993
6,20,32
6,21,32
6,22,1024
6,23,1
6,24,1
6,25,1
6,26,1
6,27,32
6,28,32
6,29,1024
6,30,32
6,31,993
6,32,32
6,33,1
6,34,1024
6,35,993
7,1,13
7,2,1024
7,3,1024
7,4,1024
7,5,1
7,6,1024
7,7,1024
7,8,993
7,9,32
7,10,993
7,11,1
7,12,32
7,13,32
7,14,32
7,15,161
7,16,1
7,17,993
7,18,993
7,19,993
7,20,32
7,21,32
7,22,1
7,23,32
7,24,1
7,25,993
7,26,32
7,27,1
7,28,993
7,29,1
7,30,32
7,31,1024
7,32,1024
7,33,32
7,34,1
7,35,993
8,1,32
8,2,1024
8,3,1024
8,4,1024
8,5,1024
8,6,32
8,7,32
8,8,993
8,9,1
8,10,32
8,11,32
8,12,1024
8,13,1024
8,14,1024
8,15,32
8,16,993
8,17,32
8,18,1
8,19,993
8,20,1024
8,21,993
8,22,1024
8,23,1024
8,24,1024
8,25,993
8,26,993
8,27,32
8,28,32
8,29,1024
8,30,1
8,31,993
8,32,1024
8,33,32
8,34,1024
8,35,1
9,1,1024
9,2,32
9,3,1003
9,4,1
9,5,1
9,6,1024
9,7,993
9,8,1
9,9,993
9,10,32
9,11,1024
9,12,993
9,13,32
9,14,1
9,15,993
9,16,1
9,17,1
9,18,1024
9,19,1024
9,20,1024
9,21,32
9,22,1024
9,23,993
9,24,32
9,25,32
9,26,32
9,27,993
9,28,32
9,29,993
9,30,1
9,31,32
9,32,993
9,33,1024
9,34,1
9,35,993
10,1,32
10,2,993
10,3,1
10,4,32
10,5,161
10,6,1
10,7,993
10,8,1024
10,9,1024
10,10,32
10,11,1024
10,12,32
10,13,1024
10,14,1
10,15,32
10,16,993
10,17,32
10,18,32
10,19,1
10,20,1024
10,21,993
10,22,993
10,23,32
10,24,1024
10,25,993
10,26,1024
10,27,32
10,28,1024
10,29,1024
10,30,1
10,31,1
10,32,1
10,33,993
10,34,32
10,35,1024
11,1,1024
11,2,32
11,3,1
11,4,993
11,5,1
11,6,32
11,7,32
11,8,1024
11,9,1024
11,10,993
11,11,320
11,12,1024
11,13,1
11,14,32
11,15,1024
11,16,1
11,17,1
11,18,993
11,19,1
11,20,1
11,21,32
11,22,32
11,23,32
11,24,993
11,25,993
11,26,993
11,27,1
11,28,1024
11,29,1
11,30,1
11,31,993
11,32,993
11,33,32
11,34,1024
11,35,1
12,1,32
12,2,320
12,3,993
12,4,993
12,5,1024
12,6,1024
12,7,1
12,8,1024
12,9,1
12,10,129
12,11,32
12,12,32
12,13,32
12,14,32
12,15,1024
12,16,1024
12,17,1024
12,18,1024
12,19,1
12,20,384
12,21,1024
12,22,1024
12,23,993
12,24,1024
12,25,993
12,26,1024
12,27,1024
12,28,32
12,29,993
12,30,32
12,31,1024
12,32,32
12,33,513
12,34,1
12,35,1024
13,1,1024
13,2,1
13,3,1
13,4,1
13,5,993
13,6,1024
13,7,32
13,8,1024
13,9,1
13,10,32
13,11,1
13,12,993
13,13,32
13,14,993
13,15,32
13,16,32
13,17,1024
13,18,993
13,19,993
13,20,993
13,21,161
13,22,1
13,23,1
13,24,32
13,25,1
13,26,1024
13,27,289
13,28,1
13,29,1024
13,30,1024
13,31,32
13,32,32
13,33,1
13,34,32
13,35,32
14,1,1024
14,2,993
14,3,32
14,4,1024
14,5,32
14,6,993
14,7,32
14,8,1024
14,9,993
14,10,1
14,11,1
14,12,1024
14,13,1
14,14,1
14,15,32
14,16,1024
14,17,993
14,18,32
14,19,1024
14,20,32
14,21,32
14,22,1024
14,23,1
14,24,32
14,25,993
14,26,32
14,27,1024
14,28,1
14,29,997
14,30,1
14,31,993
14,32,1024
14,33,1
14,34,993
14,35,993
15,1,1024
15,2,1024
15,3,1
15,4,1
15,5,1
15,6,1
15,7,993
15,8,96
15,9,1
15,10,1024
15,11,1
15,12,1024
15,13,32
15,14,993
15,15,32
15,16,993
15,17,960
15,18,1024
15,19,1024
15,20,1024
15,21,32
15,22,32
15,23,1
15,24,1024
15,25,1
15,26,32
15,27,993
15,28,32
15,29,1
15,30,32
15,31,1024
15,32,1014
15,33,32
15,34,1024
15,35,1
16,1,1
16,2,32
16,3,993
16,4,640
16,5,1
16,6,993
16,7,993
16,8,1024
16,9,1024
16,10,1
16,11,1
16,12,1
16,13,32
16,14,1024
16,15,1024
16,16,32
16,17,1
16,18,1
16,19,1
16,20,1024
16,21,1024
16,22,993
16,23,993
16,24,993
16,25,1024
16,26,32
16,27,1024
