pse_id,time_id,reg_id
1,1,213
1,2,805
1,3,302
1,4,625
1,5,429
1,6,51
1,7,858
1,8,1002
1,9,91
1,10,926
1,11,446
1,12,777
1,13,677
1,14,345
1,15,802
1,16,640
1,17,294
1,18,653
1,19,647
1,20,941
1,21,618
1,22,685
1,23,648
1,24,168
1,25,292
1,26,901
1,27,746
1,28,512
1,29,606
1,30,32
1,31,178
1,32,483
1,33,624
1,34,747
1,35,835
2,1,881
2,2,430
2,3,821
2,4,80
2,5,1009
2,6,738
2,7,723
2,8,323
2,9,34
2,10,366
2,11,120
2,12,78
2,13,150
2,14,602
2,15,294
2,16,206
2,17,546
2,18,507
2,19,564
2,20,702
2,21,130
2,22,735
2,23,875
2,24,12
2,25,239
2,26,561
2,27,378
2,28,542
2,29,478
2,30,833
2,31,626
2,32,610
2,33,528
2,34,17
2,35,599
3,1,236
3,2,243
3,3,685
3,4,684
3,5,219
3,6,500
3,7,267
3,8,58
3,9,429
3,10,348
3,11,653
3,12,105
3,13,28
3,14,804
3,15,655
3,16,406
3,17,227
3,18,783
3,19,362
3,20,907
3,21,932
3,22,124
3,23,673
3,24,855
3,25,556
3,26,411
3,27,799
3,28,926
3,29,9
3,30,27
3,31,701
3,32,124
3,33,734
3,34,644
3,35,461
4,1,246
4,2,202
4,3,29
4,4,576
4,5,713
4,6,576
4,7,868
4,8,506
4,9,846
4,10,738
4,11,92
4,12,219
4,13,632
4,14,111
4,15,993
4,16,869
4,17,567
4,18,431
4,19,702
4,20,498
4,21,871
4,22,227
4,23,981
4,24,691
4,25,253
4,26,787
4,27,576
4,28,627
4,29,911
4,30,463
4,31,734
4,32,369
4,33,940
4,34,875
4,35,962
5,1,306
5,2,730
5,3,290
5,4,888
5,5,441
5,6,211
5,7,211
5,8,543
5,9,632
5,10,966
5,11,576
5,12,819
5,13,443
5,14,73
5,15,656
5,16,88
5,17,58
5,18,56
5,19,874
5,20,918
5,21,824
5,22,458
5,23,474
5,24,83
5,25,726
5,26,939
5,27,142
5,28,895
5,29,972
5,30,889
5,31,516
5,32,148
5,33,826
5,34,706
5,35,20
6,1,192
6,2,332
6,3,792
6,4,869
6,5,76
6,6,309
6,7,200
6,8,816
6,9,3
6,10,1005
6,11,262
6,12,853
6,13,994
6,14,882
6,15,796
6,16,273
6,17,182
6,18,872
6,19,13
6,20,969
6,21,60
6,22,94
6,23,605
6,24,60
6,25,993
6,26,236
6,27,55
6,28,888
6,29,563
6,30,333
6,31,547
6,32,354
6,33,815
6,34,567
6,35,732
7,1,314
7,2,497
7,3,741
7,4,962
7,5,191
7,6,542
7,7,759
7,8,547
7,9,804
7,10,763
7,11,787
7,12,790
7,13,906
7,14,465
7,15,470
7,16,148
7,17,240
7,18,275
7,19,755
7,20,160
7,21,741
7,22,610
7,23,953
7,24,743
7,25,715
7,26,76
7,27,518
7,28,781
7,29,298
7,30,510
7,31,308
7,32,461
7,33,248
7,34,579
7,35,973
8,1,77
8,2,616
8,3,255
8,4,446
8,5,683
8,6,327
8,7,559
8,8,718
8,9,812
8,10,375
8,11,325
8,12,247
8,13,765
8,14,1018
8,15,516
8,16,553
8,17,703
8,18,669
8,19,992
8,20,264
8,21,12
8,22,198
8,23,287
8,24,441
8,25,16
8,26,943
8,27,125
8,28,1011
8,29,952
8,30,707
8,31,816
8,32,92
8,33,569
8,34,168
8,35,24
9,1,373
9,2,907
9,3,123
9,4,54
9,5,74
9,6,986
9,7,992
9,8,976
9,9,264
9,10,741
9,11,8
9,12,167
9,13,89
9,14,727
9,15,651
9,16,840
9,17,913
9,18,837
9,19,629
9,20,153
9,21,227
9,22,692
9,23,601
9,24,81
9,25,590
9,26,596
9,27,181
9,28,134
9,29,463
9,30,463
9,31,622
9,32,388
9,33,88
9,34,462
9,35,623
10,1,447
10,2,603
10,3,869
10,4,601
10,5,508
10,6,856
10,7,816
10,8,1005
10,9,972
10,10,940
10,11,506
10,12,755
10,13,615
10,14,756
10,15,383
10,16,933
10,17,894
10,18,722
10,19,266
10,20,513
10,21,221
10,22,103
10,23,592
10,24,490
10,25,252
10,26,456
10,27,140
10,28,535
10,29,994
10,30,844
10,31,2
10,32,93
10,33,24
10,34,315
10,35,1005
11,1,144
11,2,744
11,3,394
11,4,370
11,5,227
11,6,264
11,7,559
11,8,369
11,9,21
11,10,308
11,11,754
11,12,687
11,13,631
11,14,173
11,15,723
11,16,111
11,17,884
11,18,821
11,19,389
11,20,461
11,21,926
11,22,471
11,23,941
11,24,1004
11,25,411
11,26,762
11,27,873
11,28,701
11,29,161
11,30,809
11,31,994
11,32,864
11,33,134
11,34,743
11,35,322
12,1,1005
12,2,623
12,3,426
12,4,171
12,5,664
12,6,36
12,7,317
12,8,330
12,9,621
12,10,665
12,11,866
12,12,950
12,13,675
