pse_id,time_id,reg_id
1,1,596
1,2,916
1,3,643
1,4,673
1,5,577
1,6,521
1,7,362
1,8,628
1,9,291
1,10,545
1,11,901
1,12,619
1,13,588
1,14,616
1,15,623
1,16,364
1,17,704
1,18,696
1,19,729
1,20,766
1,21,442
1,22,635
1,23,1024
1,24,1021
1,25,742
1,26,743
1,27,788
1,28,771
1,29,839
1,30,867
1,31,678
1,32,910
1,33,739
1,34,714
1,35,807
2,1,151
2,2,471
2,3,608
2,4,972
2,5,394
2,6,297
2,7,356
2,8,519
2,9,429
2,10,739
2,11,449
2,12,203
2,13,204
2,14,12
2,15,37
2,16,30
2,17,39
2,18,42
2,19,114
2,20,46
2,21,251
2,22,146
2,23,149
2,24,53
2,25,10
2,26,145
2,27,91
2,28,118
2,29,301
2,30,31
2,31,17
2,32,19
2,33,150
2,34,115
2,35,315
3,1,1008
3,2,743
3,3,873
3,4,872
3,5,727
3,6,473
3,7,308
3,8,408
3,9,246
3,10,314
3,11,96
3,12,28
3,13,92
3,14,59
3,15,152
3,16,434
3,17,298
3,18,382
3,19,471
3,20,247
3,21,306
3,22,242
3,23,399
3,24,308
3,25,606
3,26,910
3,27,942
3,28,425
3,29,103
3,30,456
3,31,259
3,32,230
3,33,264
3,34,333
3,35,171
4,1,797
4,2,761
4,3,928
4,4,352
4,5,668
4,6,601
4,7,506
4,8,664
4,9,596
4,10,886
4,11,620
4,12,593
4,13,470
4,14,13
4,15,244
4,16,501
4,17,608
4,18,151
4,19,647
4,20,492
4,21,563
4,22,517
4,23,175
4,24,441
4,25,109
4,26,590
4,27,708
4,28,7
4,29,454
4,30,390
4,31,361
4,32,431
4,33,863
4,34,178
4,35,114
5,1,935
5,2,897
5,3,994
5,4,867
5,5,778
5,6,816
5,7,545
5,8,292
5,9,289
5,10,289
5,11,174
5,12,164
5,13,135
5,14,391
5,15,385
5,16,225
5,17,33
5,18,225
5,19,65
5,20,4
5,21,100
5,22,769
5,23,388
5,24,291
5,25,484
5,26,162
5,27,480
5,28,407
5,29,533
5,30,634
5,31,649
5,32,475
5,33,764
5,34,282
5,35,608
6,1,356
6,2,590
6,3,356
6,4,485
6,5,225
6,6,329
6,7,491
6,8,335
6,9,324
6,10,326
6,11,499
6,12,229
6,13,102
6,14,161
6,15,207
6,16,295
6,17,357
6,18,358
6,19,1008
6,20,565
6,21,217
6,22,471
6,23,566
6,24,777
6,25,938
6,26,1000
6,27,813
6,28,596
6,29,533
6,30,151
6,31,539
6,32,447
6,33,533
6,34,302
6,35,1023
7,1,545
7,2,234
7,3,105
7,4,324
7,5,589
7,6,1012
7,7,396
7,8,395
7,9,436
7,10,619
7,11,304
7,12,272
7,13,242
7,14,489
7,15,273
7,16,275
7,17,277
7,18,409
7,19,378
7,20,311
7,21,275
7,22,732
7,23,570
7,24,570
7,25,433
7,26,315
7,27,469
7,28,508
7,29,661
7,30,498
7,31,473
7,32,372
7,33,919
7,34,693
7,35,288
8,1,1003
8,2,150
8,3,246
8,4,214
8,5,526
8,6,208
8,7,205
8,8,106
8,9,289
8,10,356
8,11,513
8,12,993
8,13,328
8,14,458
8,15,225
8,16,162
8,17,228
8,18,1
8,19,1005
8,20,353
8,21,576
8,22,350
8,23,224
8,24,944
8,25,972
8,26,746
8,27,617
8,28,680
8,29,426
8,30,833
8,31,713
8,32,68
8,33,481
8,34,322
8,35,261
9,1,199
9,2,435
9,3,257
9,4,408
9,5,795
9,6,562
9,7,435
9,8,603
9,9,220
9,10,731
9,11,23
9,12,17
9,13,673
9,14,33
9,15,225
9,16,417
9,17,353
9,18,707
9,19,337
9,20,349
9,21,627
9,22,497
9,23,368
9,24,464
9,25,527
9,26,653
9,27,495
9,28,683
9,29,152
9,30,747
9,31,237
9,32,295
9,33,846
9,34,649
9,35,580
10,1,914
10,2,1015
10,3,978
10,4,918
10,5,726
10,6,1007
10,7,768
10,8,1015
10,9,888
10,10,918
10,11,757
10,12,786
10,13,696
10,14,730
10,15,798
10,16,767
10,17,859
10,18,1014
10,19,894
10,20,1019
10,21,601
10,22,785
10,23,840
10,24,1012
10,25,856
10,26,1008
10,27,975
10,28,764
10,29,946
10,30,811
10,31,1001
10,32,908
10,33,913
10,34,725
10,35,717
11,1,66
11,2,230
11,3,103
11,4,70
11,5,8
11,6,6
11,7,417
11,8,301
11,9,555
11,10,491
11,11,428
11,12,715
11,13,324
11,14,620
11,15,561
11,16,497
11,17,401
11,18,566
11,19,555
11,20,470
11,21,509
11,22,607
11,23,216
11,24,561
11,25,436
11,26,688
11,27,397
11,28,590
11,29,672
11,30,430
11,31,779
11,32,743
11,33,751
11,34,884
11,35,784
12,1,5
12,2,5
12,3,176
12,4,354
12,5,485
12,6,449
12,7,514
12,8,429
12,9,136
12,10,9
12,11,4
12,12,33
12,13,173
12,14,275
12,15,631
12,16,925
12,17,863
12,18,510
12,19,757
12,20,495
12,21,399
12,22,133
12,23,241
12,24,407
12,25,378
12,26,15
12,27,511
12,28,892
12,29,256
12,30,638
12,31,240
12,32,435
12,33,667
12,34,372
12,35,504
13,1,858
13,2,50
13,3,278
13,4,1004
13,5,19
13,6,248
13,7,85
13,8,22
13,9,183
13,10,112
13,11,13
13,12,24
13,13,273
13,14,148
13,15,115
13,16,22
13,17,704
13,18,276
13,19,344
13,20,52
13,21,440
13,22,76
13,23,77
13,24,417
13,25,130
13,26,289
13,27,101
13,28,1
13,29,101
13,30,9
13,31,19
13,32,178
13,33,428
13,34,66
13,35,35
14,1,923
14,2,463
14,3,380
14,4,288
14,5,309
14,6,473
14,7,541
14,8,569
14,9,763
14,10,794
14,11,896
14,12,645
14,13,744
14,14,718
14,15,460
14,16,997
14,17,779
14,18,726
14,19,998
14,20,648
14,21,613
14,22,771
14,23,877
14,24,1012
14,25,877
14,26,12
14,27,200
14,28,144
14,29,12
14,30,16
14,31,216
14,32,47
14,33,12
14,34,43
14,35,8
15,1,494
15,2,787
15,3,378
15,4,566
15,5,403
15,6,405
15,7,17
15,8,534
15,9,334
15,10,204
15,11,308
15,12,404
15,13,305
15,14,265
15,15,773
15,16,353
15,17,611
15,18,302
15,19,368
15,20,480
15,21,512
15,22,504
15,23,315
15,24,653
15,25,499
15,26,320
15,27,696
15,28,608
15,29,476
15,30,632
15,31,508
15,32,960
15,33,1024
15,34,1024
15,35,794
16,1,683
16,2,72
16,3,375
16,4,61
16,5,311
16,6,27
16,7,22
16,8,19
16,9,58
16,10,88
16,11,48
16,12,212
16,13,11
16,14,141
16,15,206
16,16,300
16,17,109
16,18,21
16,19,262
16,20,134
16,21,274
16,22,12
16,23,14
16,24,203
16,25,39
16,26,5
16,27,7
16,28,195
16,29,1
16,30,73
16,31,5
16,32,145
16,33,293
16,34,28
16,35,9
17,1,289
17,2,321
17,3,322
17,4,322
17,5,993
17,6,655
17,7,586
17,8,598
17,9,402
17,10,782
17,11,571
17,12,566
17,13,625
17,14,17
17,15,142
17,16,6
17,17,24
17,18,175
17,19,178
17,20,93
17,21,363
17,22,402
17,23,338
17,24,24
17,25,251
17,26,91
17,27,149
17,28,104
17,29,173
17,30,545
17,31,548
17,32,622
17,33,403
17,34,218
17,35,384
18,1,533
18,2,689
18,3,1004
18,4,510
18,5,505
18,6,469
18,7,341
18,8,530
18,9,565
18,10,527
18,11,612
18,12,495
18,13,489
18,14,616
18,15,872
18,16,390
18,17,641
18,18,609
18,19,577
18,20,757
18,21,937
18,22,654
18,23,717
18,24,1022
18,25,519
18,26,661
18,27,753
18,28,235
18,29,241
18,30,204
18,31,459
18,32,505
18,33,276
18,34,92
18,35,408
