user_id,time,reg_id
1,2013/07/01 22:20:21,427
1,2013/07/01 22:50:21,738
1,2013/07/01 23:20:21,257
1,2013/07/07 00:00:00,309
1,2013/07/07 01:15:11,151
1,2013/10/07 00:00:00,94
1,2013/10/07 02:05:49,190
1,2013/10/07 02:35:49,353
1,2013/10/07 03:05:49,406
1,2013/10/07 03:35:50,551
1,2013/10/07 04:05:50,429
1,2013/10/07 04:35:51,701
1,2013/10/07 05:05:51,209
1,2013/10/07 05:35:52,900
1,2013/10/07 06:05:52,27
1,2013/10/07 06:35:52,686
1,2013/10/07 07:05:53,427
1,2013/10/07 07:35:53,572
1,2013/10/07 08:05:54,143
1,2013/10/07 08:35:54,202
1,2013/10/07 09:05:55,820
1,2013/10/07 09:35:55,992
1,2013/10/07 10:05:56,320
1,2013/10/07 10:35:56,709
1,2013/10/07 11:05:56,898
1,2013/10/07 11:35:57,917
1,2013/10/07 12:05:57,86
1,2013/10/07 12:35:58,39
1,2013/10/07 13:05:58,173
1,2013/10/07 13:35:59,900
1,2013/10/07 14:05:59,100
1,2013/10/07 14:35:59,431
1,2013/10/07 15:10:00,981
1,2013/10/07 15:40:00,546
1,2013/10/07 16:55:01,709
2,2013/10/07 13:05:55,323
2,2013/10/07 13:35:57,702
2,2013/10/07 14:05:59,855
2,2013/10/07 15:35:59,18
2,2013/10/07 16:05:59,769
2,2013/10/13 00:00:00,1013
2,2013/12/16 01:10:17,767
2,2013/12/16 01:40:17,288
2,2013/12/16 02:10:17,809
2,2013/12/16 02:40:17,105
2,2013/12/16 03:10:17,459
2,2013/12/16 03:40:17,931
2,2013/12/16 04:10:17,301
2,2013/12/16 04:40:17,295
2,2013/12/16 05:10:17,133
2,2013/12/16 05:40:17,19
2,2013/12/16 06:10:17,696
2,2013/12/16 06:40:17,217
2,2013/12/16 07:10:17,272
2,2013/12/16 07:40:17,504
2,2013/12/16 08:10:17,54
2,2013/12/16 08:40:17,588
2,2013/12/16 09:10:17,150
2,2013/12/16 09:40:17,604
2,2013/12/16 10:10:17,717
2,2013/12/16 10:40:17,104
2,2013/12/16 11:10:17,424
2,2013/12/16 11:40:18,712
2,2013/12/16 12:10:18,425
2,2013/12/16 12:40:18,51
2,2013/12/16 13:10:18,549
2,2013/12/16 13:40:18,680
2,2013/12/16 14:10:18,528
2,2013/12/16 14:40:18,968
2,2013/12/16 15:10:18,601
3,2013/07/07 18:40:08,926
3,2013/07/07 19:10:09,140
3,2013/07/07 19:40:10,142
3,2013/07/07 20:10:11,827
3,2013/07/07 20:40:11,407
3,2013/07/07 21:10:12,169
3,2013/07/07 21:40:13,950
3,2013/07/07 23:05:14,356
3,2013/10/07 13:40:06,769
3,2013/10/07 14:10:08,744
3,2013/10/07 14:40:09,905
3,2013/10/07 16:00:11,639
3,2013/10/07 16:30:12,769
3,2013/12/22 00:20:44,358
3,2013/12/22 00:50:47,276
3,2013/12/22 02:05:49,918
3,2013/12/22 02:35:51,438
3,2013/12/22 03:05:53,988
3,2013/12/22 03:35:55,680
3,2013/12/22 04:05:57,637
3,2013/12/22 04:35:59,117
3,2013/12/22 05:10:01,973
3,2013/12/22 05:40:03,460
3,2013/12/22 06:10:05,593
3,2013/12/22 06:40:07,417
3,2013/12/22 07:10:09,242
3,2013/12/22 07:40:11,926
3,2013/12/22 08:10:13,588
3,2013/12/22 08:40:15,2
3,2013/12/22 09:10:17,632
3,2013/12/22 09:40:19,334
3,2013/12/22 10:10:21,540
3,2013/12/22 10:40:23,908
3,2013/12/22 11:10:25,365
3,2013/12/22 11:40:27,931
4,2013/07/01 18:40:35,639
4,2013/07/01 19:10:36,16
4,2013/07/01 19:40:38,952
4,2013/07/01 20:10:39,708
4,2013/07/01 20:40:40,1022
4,2013/07/01 21:10:41,176
4,2013/07/01 23:00:42,140
4,2013/10/07 00:00:00,955
4,2013/10/07 01:35:51,713
4,2013/10/07 02:05:51,67
4,2013/10/07 02:35:52,773
4,2013/10/07 03:05:52,771
4,2013/10/07 03:35:53,946
4,2013/10/07 04:05:54,728
4,2013/10/07 04:35:54,127
4,2013/10/07 05:05:55,20
4,2013/10/07 05:35:56,26
4,2013/10/07 06:05:56,28
4,2013/10/07 06:35:57,252
4,2013/10/07 07:05:58,881
4,2013/10/07 07:35:58,551
4,2013/10/07 08:05:59,566
4,2013/10/07 08:40:00,863
4,2013/10/07 09:10:00,127
4,2013/10/07 09:40:01,285
4,2013/10/07 10:10:02,600
4,2013/10/07 10:40:02,993
4,2013/10/07 11:10:03,575
4,2013/10/07 11:40:04,18
4,2013/10/07 12:10:04,820
4,2013/10/07 12:40:05,238
4,2013/10/07 13:10:05,827
4,2013/10/07 13:40:06,398
4,2013/10/07 14:10:07,885
4,2013/10/07 14:40:07,766
5,2013/10/07 18:35:42,570
5,2013/10/07 19:05:42,139
5,2013/10/07 19:35:42,61
5,2013/10/07 20:05:42,124
5,2013/10/07 20:35:42,45
5,2013/10/07 21:05:43,109
5,2013/10/07 21:35:43,231
5,2013/10/07 22:05:43,731
5,2013/10/07 22:35:43,574
5,2013/10/13 00:00:00,12
5,2013/10/13 01:35:35,73
5,2013/10/13 02:05:36,991
5,2013/10/13 02:35:37,581
5,2013/10/13 03:05:38,208
5,2013/10/13 03:35:39,258
5,2013/10/13 04:05:40,762
5,2013/10/13 04:35:41,200
5,2013/10/13 05:05:41,595
5,2013/10/13 05:35:42,994
5,2013/10/13 06:05:43,868
5,2013/10/13 06:35:44,245
5,2013/10/13 07:05:45,505
5,2013/10/13 07:35:46,634
5,2013/10/13 08:05:47,849
5,2013/10/13 08:35:48,160
5,2013/10/13 09:05:49,18
5,2013/10/13 09:35:50,71
5,2013/10/13 10:05:51,497
5,2013/10/13 10:35:52,620
5,2013/10/13 11:05:53,582
5,2013/10/13 11:35:54,324
5,2013/10/13 12:05:55,1013
5,2013/10/13 12:35:56,593
5,2013/10/13 13:05:57,389
5,2013/10/13 13:35:58,564
6,2013/10/07 17:35:06,764
6,2013/10/07 18:05:07,685
6,2013/10/07 18:35:09,271
6,2013/10/07 19:05:10,67
6,2013/10/07 19:35:11,378
6,2013/10/07 20:05:12,644
6,2013/10/07 20:35:13,215
6,2013/10/07 21:05:38,771
6,2013/10/07 23:10:44,68
6,2013/12/16 00:00:00,266
6,2013/12/22 00:00:00,825
6,2013/12/22 01:05:58,198
6,2013/12/22 01:35:59,655
6,2013/12/22 02:10:01,538
6,2013/12/22 02:40:02,947
6,2013/12/22 03:10:03,270
6,2013/12/22 03:40:05,67
6,2013/12/22 04:10:06,753
6,2013/12/22 04:40:07,791
6,2013/12/22 05:10:09,930
6,2013/12/22 05:40:10,955
6,2013/12/22 06:10:11,14
6,2013/12/22 06:40:13,240
6,2013/12/22 07:10:14,632
6,2013/12/22 07:40:15,972
6,2013/12/22 08:10:17,973
6,2013/12/22 08:40:18,570
6,2013/12/22 09:10:20,938
6,2013/12/22 09:40:21,657
6,2013/12/22 10:10:22,400
6,2013/12/22 10:40:24,498
6,2013/12/22 11:10:25,619
6,2013/12/22 11:40:26,563
6,2013/12/22 12:10:28,949
6,2013/12/22 12:40:29,941
7,2013/07/07 15:00:13,404
7,2013/07/07 15:30:15,987
7,2013/07/07 16:00:16,178
7,2013/07/07 16:30:17,129
7,2013/07/07 17:10:12,138
7,2013/07/07 17:40:15,518
7,2013/07/07 18:20:15,21
7,2013/07/07 18:50:17,971
7,2013/07/07 21:15:17,847
7,2013/10/07 00:00:00,15
7,2013/10/13 00:00:00,181
7,2013/10/13 03:05:17,340
7,2013/10/13 03:35:17,135
7,2013/10/13 04:05:18,829
7,2013/10/13 04:35:18,353
7,2013/10/13 05:05:19,963
7,2013/10/13 05:35:19,596
7,2013/10/13 06:05:20,900
7,2013/10/13 06:35:20,865
7,2013/10/13 07:05:21,928
7,2013/10/13 07:35:22,471
7,2013/10/13 08:05:22,560
7,2013/10/13 08:35:23,818
7,2013/10/13 09:05:23,293
7,2013/10/13 09:35:24,502
7,2013/10/13 10:05:24,614
7,2013/10/13 10:35:25,15
7,2013/10/13 11:05:25,608
7,2013/12/16 06:10:18,445
7,2013/12/16 06:40:19,827
7,2013/12/16 07:10:20,323
7,2013/12/16 07:40:21,915
7,2013/12/16 08:10:22,592
7,2013/12/16 08:40:23,188
7,2013/12/16 09:10:25,807
8,2013/07/07 12:05:46,626
8,2013/07/07 12:35:49,55
8,2013/07/07 13:05:52,430
8,2013/07/07 13:40:17,695
8,2013/07/07 15:05:42,941
8,2013/07/07 15:35:50,557
8,2013/07/07 16:05:59,1001
8,2013/07/07 18:00:07,386
8,2013/07/07 19:55:22,998
8,2013/07/07 20:25:22,620
8,2013/10/07 00:00:00,849
8,2013/10/07 01:40:12,589
8,2013/10/07 02:10:14,644
8,2013/10/13 00:00:00,292
8,2013/10/13 01:05:23,600
8,2013/10/13 01:35:24,767
8,2013/10/13 02:05:25,879
8,2013/10/13 02:35:27,773
8,2013/10/13 03:05:28,714
8,2013/10/13 03:35:29,886
8,2013/10/13 04:05:31,330
8,2013/10/13 04:35:32,686
8,2013/10/13 05:05:33,461
8,2013/10/13 05:35:35,391
8,2013/10/13 06:05:36,420
8,2013/10/13 06:35:38,411
8,2013/10/13 07:05:39,324
8,2013/10/13 07:35:40,636
