user_id,time_id,reg_id
1,1,396
1,2,723
1,3,137
1,4,273
1,5,104
1,6,45
1,7,147
1,8,318
1,9,373
1,10,528
1,11,398
1,12,684
1,13,166
1,14,893
1,15,433
1,16,669
1,17,397
1,18,548
1,19,97
1,20,159
1,21,809
1,22,990
1,23,284
1,24,692
1,25,891
1,26,911
1,27,38
1,28,626
1,29,129
1,30,893
1,31,52
1,32,400
1,33,979
1,34,520
1,35,692
2,1,287
2,2,687
2,3,846
2,4,86
2,5,755
2,6,1012
2,7,753
2,8,248
2,9,797
2,10,57
2,11,429
2,12,926
2,13,262
2,14,256
2,15,86
2,16,700
2,17,677
2,18,174
2,19,232
2,20,476
2,21,3
2,22,565
2,23,104
2,24,581
2,25,701
2,26,56
2,27,393
2,28,695
2,29,393
2,30,170
2,31,524
2,32,662
2,33,502
2,34,965
2,35,579
3,1,920
3,2,94
3,3,96
3,4,817
3,5,374
3,6,124
3,7,946
3,8,321
3,9,756
3,10,729
3,11,899
3,12,619
3,13,756
3,14,322
3,15,237
3,16,912
3,17,407
3,18,987
3,19,661
3,20,617
3,21,70
3,22,970
3,23,432
3,24,570
3,25,386
3,26,201
3,27,920
3,28,565
3,29,477
3,30,612
3,31,298
3,32,515
3,33,902
3,34,331
3,35,926
4,1,619
4,2,444
4,3,948
4,4,691
4,5,1022
4,6,132
4,7,94
4,8,952
4,9,698
4,10,17
4,11,761
4,12,759
4,13,942
4,14,714
4,15,80
4,16,575
4,17,607
4,18,602
4,19,211
4,20,874
4,21,527
4,22,542
4,23,854
4,24,80
4,25,247
4,26,577
4,27,992
4,28,550
4,29,584
4,30,810
4,31,197
4,32,817
4,33,364
4,34,877
4,35,752
5,1,545
5,2,93
5,3,10
5,4,77
5,5,634
5,6,62
5,7,189
5,8,715
5,9,549
5,10,598
5,11,23
5,12,989
5,13,558
5,14,165
5,15,218
5,16,748
5,17,156
5,18,573
5,19,992
5,20,859
5,21,204
5,22,478
5,23,614
5,24,840
5,25,115
5,26,695
5,27,21
5,28,470
5,29,599
5,30,559
5,31,288
5,32,1012
5,33,571
5,34,356
5,35,540
6,1,750
6,2,667
6,3,231
6,4,17
6,5,345
6,6,624
6,7,172
6,8,758
6,9,18
6,10,226
6,11,814
6,12,154
6,13,635
6,14,511
6,15,943
6,16,230
6,17,17
6,18,738
6,19,779
6,20,925
6,21,951
6,22,756
6,23,198
6,24,611
6,25,970
6,26,971
6,27,547
6,28,934
6,29,638
6,30,367
6,31,471
6,32,598
6,33,539
6,34,945
6,35,937
7,1,372
7,2,985
7,3,134
7,4,83
7,5,92
7,6,492
7,7,71
7,8,968
7,9,838
7,10,71
7,11,137
7,12,305
7,13,87
7,14,819
7,15,317
7,16,960
7,17,573
7,18,894
7,19,857
7,20,923
7,21,442
7,22,536
7,23,807
7,24,255
7,25,475
7,26,593
7,27,132
7,28,586
7,29,414
7,30,817
7,31,287
7,32,909
7,33,570
7,34,145
7,35,796
8,1,606
8,2,4
8,3,400
8,4,679
8,5,937
8,6,34
8,7,999
8,8,353
8,9,996
8,10,599
8,11,840
8,12,565
8,13,623
8,14,254
8,15,578
8,16,754
8,17,872
8,18,760
8,19,699
8,20,878
8,21,295
8,22,670
8,23,433
8,24,358
8,25,389
8,26,379
8,27,288
8,28,616
8,29,410
8,30,996
8,31,676
8,32,160
8,33,407
8,34,317
8,35,806
9,1,895
9,2,921
9,3,661
9,4,238
9,5,219
9,6,868
9,7,516
9,8,811
9,9,564
9,10,737
9,11,506
9,12,777
9,13,559
9,14,448
9,15,315
9,16,19
9,17,353
9,18,32
9,19,1006
9,20,142
9,21,821
9,22,889
9,23,688
9,24,560
9,25,119
9,26,449
9,27,318
9,28,188
9,29,584
9,30,282
9,31,934
9,32,927
9,33,223
9,34,65
9,35,154
10,1,485
10,2,732
10,3,171
10,4,214
10,5,865
10,6,394
10,7,611
10,8,198
10,9,56
10,10,502
10,11,460
10,12,110
10,13,617
10,14,533
10,15,652
10,16,102
10,17,757
10,18,185
10,19,506
10,20,792
10,21,754
10,22,295
10,23,888
10,24,857
10,25,526
10,26,881
10,27,970
10,28,837
10,29,867
10,30,52
10,31,649
10,32,705
10,33,604
10,34,809
10,35,111
11,1,777
11,2,735
11,3,226
11,4,223
11,5,628
11,6,319
11,7,805
11,8,428
11,9,790
11,10,1014
11,11,269
11,12,100
11,13,918
11,14,530
11,15,997
11,16,633
11,17,1018
11,18,535
11,19,514
11,20,92
11,21,329
