user_id,time_id,reg_id
1,1,75 76 107 108
1,2,71 72 103 104
1,3,137 138 169 170
1,4,137 138 169 170
1,5,203 204 235 236
1,6,337 338 369 370
1,7,401 402 433 434
1,8,467 468 499 500
1,9,469 470 501 502
1,10,473 474 505 506
1,11,601 602 633 634
1,12,861 862 893 894
1,13,667 668 699 700
1,14,601 602 633 634
1,15,401 402 433 434
1,16,395 396 427 428
1,17,389 390 421 422
1,18,791 792 823 824
1,19,841 842 873 874
1,20,841 842 873 874
1,21,843 844 875 876
1,22,843 844 875 876
1,23,781 782 813 814
1,24,719 720 751 752
1,25,719 720 751 752
1,26,655 656 687 688
1,27,655 656 687 688
1,28,593 594 625 626
1,29,595 596 627 628
1,30,595 596 627 628
1,31,597 598 629 630
1,32,597 598 629 630
1,33,533 534 565 566
1,34,535 536 567 568
1,35,473 474 505 506
2,1,91 92 123 124
2,2,151 152 183 184
2,3,85 86 117 118
2,4,85 86 117 118
2,5,19 20 51 52
2,6,473 474 505 506
2,7,537 538 569 570
2,8,537 538 569 570
2,9,601 602 633 634
2,10,601 602 633 634
2,11,601 602 633 634
2,12,601 602 633 634
2,13,667 668 699 700
2,14,667 668 699 700
2,15,667 668 699 700
2,16,667 668 699 700
2,17,731 732 763 764
2,18,731 732 763 764
2,19,733 734 765 766
2,20,733 734 765 766
2,21,669 670 701 702
2,22,669 670 701 702
2,23,671 672 703 704
2,24,671 672 703 704
2,25,131 132 163 164
2,26,133 134 165 166
2,27,133 134 165 166
2,28,199 200 231 232
2,29,137 138 169 170
2,30,137 138 169 170
2,31,203 204 235 236
2,32,203 204 235 236
2,33,205 206 237 238
2,34,269 270 301 302
2,35,271 272 303 304
3,1,475 476 507 508
3,2,475 476 507 508
3,3,475 476 507 508
3,4,475 476 507 508
3,5,475 476 507 508
3,6,473 474 505 506
3,7,473 474 505 506
3,8,473 474 505 506
3,9,473 474 505 506
3,10,473 474 505 506
3,11,471 472 503 504
3,12,471 472 503 504
3,13,535 536 567 568
3,14,535 536 567 568
3,15,535 536 567 568
3,16,535 536 567 568
3,17,597 598 629 630
3,18,595 596 627 628
3,19,785 786 817 818
3,20,449 450 481 482
3,21,389 390 421 422
3,22,453 454 485 486
3,23,323 324 355 356
3,24,149 150 181 182
3,25,479 480 511 512
3,26,479 480 511 512
3,27,479 480 511 512
3,28,477 478 509 510
3,29,477 478 509 510
3,30,477 478 509 510
3,31,475 476 507 508
3,32,475 476 507 508
3,33,475 476 507 508
3,34,475 476 507 508
3,35,473 474 505 506
4,1,411 412 443 444
4,2,411 412 443 444
4,3,411 412 443 444
4,4,477 478 509 510
4,5,477 478 509 510
4,6,477 478 509 510
4,7,477 478 509 510
4,8,477 478 509 510
4,9,541 542 573 574
4,10,541 542 573 574
4,11,541 542 573 574
4,12,541 542 573 574
4,13,541 542 573 574
4,14,541 542 573 574
4,15,541 542 573 574
4,16,543 544 575 576
4,17,607 608 639 640
4,18,601 602 633 634
4,19,843 844 875 876
4,20,841 842 873 874
4,21,841 842 873 874
4,22,777 778 809 810
4,23,777 778 809 810
4,24,777 778 809 810
4,25,713 714 745 746
4,26,713 714 745 746
4,27,649 650 681 682
4,28,649 650 681 682
4,29,583 584 615 616
4,30,519 520 551 552
4,31,519 520 551 552
4,32,455 456 487 488
4,33,391 392 423 424
4,34,391 392 423 424
4,35,389 390 421 422
5,1,669 670 701 702
5,2,605 606 637 638
5,3,605 606 637 638
5,4,603 604 635 636
5,5,601 602 633 634
5,6,601 602 633 634
5,7,601 602 633 634
5,8,601 602 633 634
5,9,599 600 631 632
5,10,597 598 629 630
5,11,597 598 629 630
5,12,597 598 629 630
5,13,597 598 629 630
5,14,595 596 627 628
5,15,593 594 625 626
5,16,529 530 561 562
5,17,529 530 561 562
5,18,529 530 561 562
5,19,529 530 561 562
5,20,527 528 559 560
5,21,663 664 695 696
5,22,663 664 695 696
5,23,663 664 695 696
5,24,663 664 695 696
5,25,663 664 695 696
5,26,663 664 695 696
5,27,663 664 695 696
5,28,663 664 695 696
5,29,663 664 695 696
5,30,663 664 695 696
5,31,663 664 695 696
5,32,663 664 695 696
5,33,663 664 695 696
5,34,663 664 695 696
5,35,663 664 695 696
6,1,529 530 561 562
6,2,723 724 755 756
6,3,723 724 755 756
6,4,723 724 755 756
6,5,723 724 755 756
6,6,723 724 755 756
6,7,723 724 755 756
6,8,723 724 755 756
6,9,723 724 755 756
6,10,723 724 755 756
6,11,723 724 755 756
6,12,723 724 755 756
6,13,723 724 755 756
6,14,723 724 755 756
6,15,723 724 755 756
6,16,723 724 755 756
6,17,723 724 755 756
6,18,723 724 755 756
6,19,723 724 755 756
6,20,723 724 755 756
6,21,723 724 755 756
6,22,723 724 755 756
6,23,723 724 755 756
6,24,785 786 817 818
6,25,917 918 949 950
6,26,31 32 63 64
