user_id,time_id,reg_id
1,1,63
1,2,63
1,3,63
1,4,2
1,5,422
1,6,422
1,7,423
1,8,259
1,9,163
1,10,2
1,11,163
1,12,356
1,13,390
1,14,390
1,15,323
1,16,291
1,17,227
1,18,99
1,19,67
1,20,35
1,21,481
1,22,18
1,23,268
1,24,394
1,25,366
1,26,366
1,27,337
1,28,306
1,29,275
1,30,276
1,31,246
1,32,246
1,33,277
1,34,276
1,35,307
2,1,101
2,2,623
2,3,623
2,4,655
2,5,720
2,6,753
2,7,786
2,8,786
2,9,754
2,10,721
2,11,720
2,12,688
2,13,688
2,14,688
2,15,656
2,16,623
2,17,840
2,18,649
2,19,423
2,20,102
2,21,149
2,22,122
2,23,955
2,24,859
2,25,474
2,26,313
2,27,122
2,28,834
2,29,838
2,30,936
2,31,842
2,32,812
2,33,781
2,34,688
2,35,598
3,1,441
3,2,441
3,3,504
3,4,535
3,5,566
3,6,693
3,7,693
3,8,786
3,9,817
3,10,911
3,11,941
3,12,809
3,13,981
3,14,640
3,15,672
3,16,864
3,17,960
3,18,1024
3,19,1024
3,20,798
3,21,432
3,22,3
3,23,108
3,24,205
3,25,236
3,26,299
3,27,363
3,28,394
3,29,393
3,30,390
3,31,639
3,32,343
3,33,240
3,34,242
3,35,277
4,1,343
4,2,343
4,3,343
4,4,343
4,5,311
4,6,311
4,7,311
4,8,311
4,9,311
4,10,311
4,11,311
4,12,311
4,13,311
4,14,311
4,15,311
4,16,311
4,17,279
4,18,279
4,19,232
4,20,456
4,21,584
4,22,808
4,23,133
4,24,102
4,25,102
4,26,101
4,27,101
4,28,101
4,29,101
4,30,101
4,31,101
4,32,101
4,33,133
4,34,133
4,35,423
5,1,91
5,2,148
5,3,114
5,4,112
5,5,107
5,6,74
5,7,110
5,8,148
5,9,153
5,10,60
5,11,966
5,12,431
5,13,625
5,14,782
5,15,904
5,16,208
5,17,240
5,18,394
5,19,450
5,20,365
5,21,308
5,22,277
5,23,215
5,24,184
5,25,153
5,26,93
5,27,63
5,28,91
5,29,122
5,30,247
5,31,246
5,32,623
5,33,653
5,34,602
5,35,640
6,1,480
6,2,245
6,3,279
6,4,150
6,5,20
6,6,425
6,7,430
6,8,432
6,9,409
6,10,409
6,11,471
6,12,469
6,13,432
6,14,430
6,15,421
6,16,451
6,17,290
6,18,367
6,19,390
6,20,713
6,21,808
6,22,808
6,23,688
6,24,599
6,25,584
6,26,20
6,27,117
6,28,215
6,29,279
6,30,343
6,31,374
6,32,437
6,33,499
6,34,530
6,35,529
7,1,357
7,2,389
7,3,389
7,4,389
7,5,451
7,6,481
7,7,441
7,8,441
7,9,441
7,10,409
7,11,409
7,12,409
7,13,313
7,14,313
7,15,281
7,16,280
7,17,248
7,18,248
7,19,215
7,20,182
7,21,182
