user_id,time,reg_id
1,2013/07/01 22:20:21,390
1,2013/07/01 22:50:21,323
1,2013/07/01 23:20:21,257
1,2013/07/07 00:00:00,791
1,2013/07/07 01:15:11,32
1,2013/10/07 00:00:00,841
1,2013/10/07 02:05:49,841
1,2013/10/07 02:35:49,841
1,2013/10/07 03:05:49,842
1,2013/10/07 03:35:50,843
1,2013/10/07 04:05:50,843
1,2013/10/07 04:35:51,812
1,2013/10/07 05:05:51,813
1,2013/10/07 05:35:52,781
1,2013/10/07 06:05:52,782
1,2013/10/07 06:35:52,750
1,2013/10/07 07:05:53,719
1,2013/10/07 07:35:53,719
1,2013/10/07 08:05:54,688
1,2013/10/07 08:35:54,688
1,2013/10/07 09:05:55,657
1,2013/10/07 09:35:55,626
1,2013/10/07 10:05:56,626
1,2013/10/07 10:35:56,595
1,2013/10/07 11:05:56,596
1,2013/10/07 11:35:57,596
1,2013/10/07 12:05:57,597
1,2013/10/07 12:35:58,598
1,2013/10/07 13:05:58,566
1,2013/10/07 13:35:59,567
1,2013/10/07 14:05:59,535
1,2013/10/07 14:35:59,536
1,2013/10/07 15:10:00,505
1,2013/10/07 15:40:00,506
1,2013/10/07 16:55:01,506
2,2013/10/07 13:05:55,702
2,2013/10/07 13:35:57,703
2,2013/10/07 14:05:59,703
2,2013/10/07 15:35:59,703
2,2013/10/07 16:05:59,703
2,2013/10/13 00:00:00,142
2,2013/12/16 01:10:17,161
2,2013/12/16 01:40:17,161
2,2013/12/16 02:10:17,162
2,2013/12/16 02:40:17,162
2,2013/12/16 03:10:17,163
2,2013/12/16 03:40:17,163
2,2013/12/16 04:10:17,164
2,2013/12/16 04:40:17,165
2,2013/12/16 05:10:17,165
2,2013/12/16 05:40:17,166
2,2013/12/16 06:10:17,198
2,2013/12/16 06:40:17,199
2,2013/12/16 07:10:17,167
2,2013/12/16 07:40:17,168
2,2013/12/16 08:10:17,168
2,2013/12/16 08:40:17,169
2,2013/12/16 09:10:17,169
2,2013/12/16 09:40:17,170
2,2013/12/16 10:10:17,202
2,2013/12/16 10:40:17,202
2,2013/12/16 11:10:17,203
2,2013/12/16 11:40:18,203
2,2013/12/16 12:10:18,236
2,2013/12/16 12:40:18,237
2,2013/12/16 13:10:18,237
2,2013/12/16 13:40:18,238
2,2013/12/16 14:10:18,270
2,2013/12/16 14:40:18,271
2,2013/12/16 15:10:18,271
3,2013/07/07 18:40:08,597
3,2013/07/07 19:10:09,597
3,2013/07/07 19:40:10,597
3,2013/07/07 20:10:11,597
3,2013/07/07 20:40:11,596
3,2013/07/07 21:10:12,596
3,2013/07/07 21:40:13,596
3,2013/07/07 23:05:14,817
3,2013/10/07 13:40:06,481
3,2013/10/07 14:10:08,451
