user_id,time_id,reg_id
1,1,138
1,2,104
1,3,137
1,4,202
1,5,267
1,6,367
1,7,499
1,8,469
1,9,500
1,10,539
1,11,444
1,12,925
1,13,574
1,14,602
1,15,531
1,16,460
1,17,392
1,18,759
1,19,744
1,20,845
1,21,846
1,22,938
1,23,815
1,24,688
1,25,751
1,26,690
1,27,720
1,28,626
1,29,594
1,30,562
1,31,630
1,32,566
1,33,600
1,34,534
1,35,476
2,1,92
2,2,218
2,3,117
2,4,55
2,5,20
2,6,476
2,7,506
2,8,698
2,9,661
2,10,537
2,11,701
2,12,664
2,13,666
2,14,669
2,15,702
2,16,763
2,17,701
2,18,702
2,19,736
2,20,506
2,21,734
2,22,672
2,23,736
2,24,575
2,25,132
2,26,165
2,27,167
2,28,168
2,29,134
2,30,203
2,31,103
2,32,236
2,33,205
2,34,238
2,35,209
3,1,507
3,2,509
3,3,509
3,4,571
3,5,507
3,6,575
3,7,505
3,8,602
3,9,570
3,10,476
3,11,568
3,12,438
3,13,536
3,14,568
3,15,502
3,16,724
3,17,565
3,18,562
3,19,785
3,20,514
3,21,388
3,22,454
3,23,419
3,24,247
3,25,443
3,26,479
3,27,383
3,28,416
3,29,478
3,30,378
3,31,446
3,32,446
3,33,506
3,34,442
3,35,414
4,1,536
4,2,476
4,3,477
4,4,512
4,5,509
4,6,542
4,7,575
4,8,635
4,9,475
4,10,448
4,11,540
4,12,510
4,13,540
4,14,576
4,15,603
4,16,670
4,17,606
4,18,538
4,19,876
4,20,712
4,21,847
4,22,933
4,23,711
4,24,743
4,25,809
4,26,617
4,27,617
4,28,618
4,29,551
4,30,551
4,31,551
4,32,423
4,33,426
4,34,455
4,35,452
5,1,576
5,2,605
5,3,733
5,4,600
5,5,600
5,6,599
5,7,569
5,8,601
5,9,599
5,10,599
5,11,503
5,12,533
5,13,630
5,14,628
5,15,561
5,16,501
5,17,594
5,18,626
5,19,529
5,20,624
5,21,725
5,22,727
5,23,693
5,24,760
5,25,661
5,26,761
5,27,759
5,28,695
5,29,789
5,30,664
5,31,602
5,32,601
5,33,729
5,34,630
5,35,695
6,1,466
6,2,788
6,3,723
6,4,724
6,5,565
6,6,788
6,7,725
6,8,758
6,9,758
6,10,755
6,11,756
6,12,821
6,13,757
6,14,694
6,15,724
6,16,786
6,17,757
6,18,788
6,19,724
6,20,790
6,21,853
6,22,756
6,23,689
6,24,848
6,25,916
6,26,32
6,27,64
6,28,123
6,29,126
6,30,158
6,31,159
6,32,94
6,33,124
6,34,187
6,35,220
7,1,69
7,2,36
7,3,4
7,4,74
7,5,133
7,6,70
7,7,69
7,8,39
7,9,71
7,10,39
7,11,71
7,12,71
7,13,139
7,14,137
7,15,423
7,16,488
7,17,461
7,18,616
7,19,745
7,20,777
7,21,199
7,22,166
7,23,70
7,24,174
7,25,100
7,26,101
7,27,162
7,28,131
7,29,2
7,30,101
7,31,225
7,32,97
7,33,33
7,34,3
7,35,130
8,1,1
8,2,35
8,3,129
8,4,6
8,5,36
8,6,35
8,7,66
8,8,103
8,9,503
8,10,565
8,11,562
8,12,626
8,13,624
8,14,687
8,15,616
8,16,749
8,17,813
8,18,811
8,19,557
8,20,142
8,21,4
8,22,425
8,23,359
8,24,418
8,25,810
8,26,805
8,27,806
8,28,773
8,29,708
8,30,740
8,31,769
8,32,466
8,33,155
8,34,182
8,35,81
9,1,73
9,2,52
9,3,52
9,4,177
9,5,182
9,6,245
9,7,250
9,8,281
9,9,441
9,10,409
9,11,442
9,12,805
9,13,805
9,14,806
9,15,935
9,16,901
9,17,838
9,18,902
9,19,904
9,20,904
9,21,806
9,22,904
9,23,1000
9,24,840
9,25,999
9,26,964
9,27,873
9,28,1006
9,29,874
9,30,873
9,31,908
9,32,907
9,33,810
9,34,111
9,35,144
10,1,164
10,2,102
10,3,101
10,4,167
10,5,286
10,6,572
10,7,536
10,8,504
10,9,506
10,10,505
10,11,506
10,12,474
10,13,507
10,14,506
10,15,505
10,16,534
10,17,570
10,18,505
10,19,816
10,20,848
10,21,723
10,22,786
10,23,435
10,24,596
10,25,533
10,26,466
10,27,434
10,28,529
10,29,178
10,30,206
10,31,145
10,32,80
10,33,144
10,34,206
10,35,110
11,1,456
11,2,419
11,3,481
11,4,390
11,5,258
11,6,195
11,7,200
11,8,207
11,9,277
11,10,343
11,11,538
11,12,414
11,13,473
11,14,468
11,15,363
11,16,425
11,17,394
11,18,258
11,19,151
11,20,422
11,21,422
11,22,548
11,23,392
11,24,358
11,25,485
11,26,388
11,27,328
11,28,386
11,29,419
11,30,420
11,31,586
11,32,459
11,33,430
11,34,407
11,35,441
12,1,359
12,2,395
12,3,500
12,4,499
12,5,432
12,6,514
12,7,481
12,8,257
12,9,389
12,10,520
12,11,393
12,12,459
12,13,433
12,14,339
12,15,306
12,16,343
12,17,244
12,18,630
12,19,666
12,20,473
12,21,536
12,22,594
12,23,560
12,24,655
12,25,556
12,26,324
12,27,564
12,28,628
12,29,597
12,30,500
12,31,533
12,32,567
12,33,531
12,34,569
12,35,535
13,1,102
13,2,166
13,3,70
13,4,101
13,5,133
13,6,104
13,7,167
13,8,290
13,9,233
13,10,360
13,11,293
13,12,356
13,13,296
13,14,290
13,15,458
13,16,1003
13,17,505
13,18,505
13,19,505
13,20,440
13,21,536
13,22,473
13,23,629
13,24,670
13,25,637
13,26,702
13,27,701
13,28,671
13,29,606
13,30,639
13,31,798
13,32,251
13,33,280
13,34,474
13,35,671
14,1,285
14,2,183
14,3,313
14,4,19
14,5,340
14,6,375
14,7,375
14,8,305
14,9,240
14,10,269
14,11,270
14,12,204
14,13,197
14,14,265
14,15,419
14,16,161
14,17,225
14,18,260
14,19,195
14,20,165
14,21,196
14,22,199
14,23,200
14,24,136
14,25,233
14,26,173
14,27,41
14,28,104
14,29,453
14,30,423
14,31,386
14,32,451
14,33,454
14,34,485
14,35,486
15,1,36
15,2,735
15,3,954
15,4,857
15,5,762
15,6,821
15,7,817
15,8,716
15,9,782
15,10,745
15,11,581
15,12,353
15,13,421
15,14,922
15,15,924
15,16,447
15,17,414
15,18,478
15,19,507
15,20,508
15,21,470
15,22,533
15,23,421
15,24,360
15,25,297
15,26,425
15,27,460
15,28,429
15,29,429
15,30,336
15,31,435
15,32,627
15,33,438
15,34,471
15,35,442
16,1,633
16,2,70
16,3,40
16,4,38
16,5,301
16,6,270
16,7,370
16,8,244
16,9,408
16,10,379
16,11,511
16,12,704
16,13,274
16,14,347
16,15,346
16,16,508
16,17,444
16,18,541
16,19,510
