pse_id,user_id
2001,1381
2002,1257
2003,1527
2004,963
2005,1009
2006,636
2007,994
2008,79
2009,716
2010,434
2011,1540
2012,707
2013,639
2014,1920
2015,958
2016,1710
2017,407
2018,1901
2019,1986
2020,417
2021,1462
2022,116
2023,933
2024,1068
2025,874
2026,1957
2027,308
2028,1546
2029,908
2030,1899
2031,971
2032,689
2033,153
2034,1251
2035,245
2036,1531
2037,45
2038,1992
2039,1088
2040,139
2041,599
2042,619
2043,1655
2044,591
2045,431
2046,1973
2047,283
2048,1207
2049,1034
2050,739
2051,1536
2052,146
2053,1359
2054,907
2055,975
2056,815
2057,1161
2058,452
2059,1471
2060,558
2061,148
2062,1749
2063,826
2064,681
2065,1116
2066,1240
2067,1535
2068,379
2069,234
2070,1838
2071,532
2072,414
2073,1141
2074,1015
2075,465
2076,773
2077,1183
2078,437
2079,875
2080,1182
2081,553
2082,1239
2083,80
2084,51
2085,990
2086,1352
2087,1475
2088,1620
2089,1943
2090,172
2091,779
2092,902
2093,436
2094,883
2095,154
2096,1794
2097,1497
2098,549
2099,183
2100,1557
2101,1987
2102,1328
2103,1786
2104,669
2105,102
2106,1586
2107,1564
2108,1199
2109,1617
2110,124
2111,1168
2112,1772
2113,319
2114,1379
2115,633
2116,560
2117,921
2118,1023
2119,1937
2120,767
2121,1433
2122,1426
2123,1729
2124,1196
2125,1189
2126,714
2127,450
2128,1660
2129,1358
2130,122
2131,1873
2132,398
2133,682
2134,1656
2135,1946
2136,1135
2137,1346
2138,254
2139,677
2140,96
2141,1918
2142,1632
2143,1994
2144,1713
2145,1998
2146,1910
2147,1858
2148,239
2149,136
2150,1622
2151,1374
2152,1174
2153,6
2154,182
2155,1961
2156,516
2157,1444
2158,490
2159,1974
2160,932
2161,478
2162,1118
2163,940
2164,1190
2165,588
2166,999
2167,614
2168,1038
2169,65
2170,1935
2171,531
2172,831
2173,1950
2174,1613
2175,503
2176,1976
2177,724
2178,1446
2179,802
2180,806
2181,643
2182,1267
2183,901
2184,542
2185,300
2186,1418
2187,211
2188,356
2189,1455
2190,305
2191,505
2192,1054
2193,1584
2194,1831
2195,661
2196,321
2197,1821
2198,1283
2199,322
2200,1726
2201,176
2202,1361
2203,545
2204,1309
2205,1696
2206,1234
2207,1071
2208,1993
2209,350
2210,629
2211,640
2212,1220
2213,579
2214,1212
2215,842
2216,1850
2217,1400
2218,1648
2219,1829
2220,1269
2221,1146
2222,1608
2223,1680
2224,135
2225,929
2226,21
2227,168
2228,1977
2229,1765
2230,1120
2231,1658
2232,1205
2233,119
2234,1931
2235,1972
2236,969
2237,1372
2238,46
2239,1159
2240,651
2241,14
2242,169
2243,72
2244,798
2245,427
2246,330
2247,1651
2248,1590
2249,1991
2250,1049
2251,1870
2252,1214
2253,400
2254,270
2255,800
2256,942
2257,1387
2258,281
2259,1605
2260,731
2261,943
2262,497
2263,854
2264,816
2265,803
2266,671
2267,785
2268,492
2269,1818
2270,522
2271,1047
2272,657
2273,39
2274,1228
2275,1156
2276,536
2277,700
2278,1723
2279,288
2280,1131
2281,1288
2282,647
2283,1745
2284,1198
2285,1058
2286,641
2287,1572
2288,1832
2289,518
2290,1158
2291,1356
2292,1022
2293,577
2294,860
2295,886
2296,1737
2297,1664
2298,1052
2299,648
2300,663
2301,585
2302,1825
2303,1746
2304,709
2305,523
2306,415
2307,1743
2308,1094
2309,645
2310,1147
2311,1216
2312,873
2313,1843
2314,404
2315,10
2316,1894
2317,289
2318,336
2319,1106
2320,1016
2321,927
2322,164
2323,1760
2324,1522
2325,369
2326,1268
2327,435
2328,1256
2329,1673
2330,1626
2331,603
2332,2000
2333,525
2334,1005
2335,1490
2336,1399
2337,699
2338,887
2339,892
2340,156
2341,772
2342,1484
2343,1830
2344,3
2345,1299
2346,956
2347,2
2348,23
2349,609
2350,1383
2351,644
2352,1121
2353,684
2354,377
2355,1105
2356,1250
2357,1856
2358,266
2359,1790
2360,1327
2361,1580
2362,94
2363,118
2364,1246
2365,526
2366,1720
2367,1232
2368,1074
2369,74
2370,696
2371,1866
2372,1066
2373,1279
2374,1394
2375,1370
2376,12
2377,666
2378,476
2379,1570
2380,1425
2381,85
2382,583
2383,804
2384,1208
2385,1464
2386,1936
2387,328
2388,1341
2389,605
2390,1013
2391,1218
2392,903
2393,572
2394,1459
2395,1010
2396,833
2397,1758
2398,344
2399,236
2400,1155
2401,174
2402,1097
2403,299
2404,1348
2405,1959
2406,805
2407,985
2408,1248
2409,387
2410,225
2411,180
2412,1853
2413,1037
2414,955
2415,1847
2416,1623
2417,1780
2418,1461
2419,1848
2420,924
2421,263
2422,1949
2423,740
2424,1006
2425,1738
2426,899
2427,1165
2428,142
2429,1113
2430,1438
2431,1947
2432,1259
2433,60
2434,1192
2435,1101
2436,582
2437,120
2438,1833
2439,161
2440,1769
2441,1448
2442,1505
2443,1193
2444,1179
2445,1185
2446,1153
2447,1807
2448,1742
2449,574
2450,777
2451,297
2452,630
2453,952
2454,594
2455,1134
2456,455
2457,1298
2458,1492
2459,530
2460,1886
2461,1062
2462,1149
2463,1721
2464,747
2465,105
2466,1503
2467,1380
2468,36
2469,158
2470,541
2471,1782
2472,642
2473,720
2474,817
2475,1404
2476,47
2477,68
2478,807
2479,106
2480,1752
2481,843
2482,1929
2483,950
2484,1788
2485,1060
2486,618
2487,1154
2488,1719
2489,898
2490,846
2491,89
2492,11
2493,783
2494,1452
2495,1666
2496,1816
2497,905
2498,1596
2499,1117
2500,939
2501,15
2502,1679
2503,1875
2504,660
2505,543
2506,214
2507,190
2508,626
2509,1547
2510,1869
2511,703
2512,888
2513,1718
2514,608
2515,941
2516,1390
2517,1195
2518,1445
2519,1273
2520,1597
2521,1291
2522,1171
2523,756
2524,244
2525,1482
2526,496
2527,749
2528,832
2529,479
2530,559
2531,1520
2532,511
2533,463
2534,1209
2535,1274
2536,1881
2537,965
2538,91
2539,1488
2540,897
2541,501
2542,86
2543,1064
2544,715
2545,1553
2546,1686
2547,855
2548,836
2549,1194
2550,829
2551,1795
2552,1846
2553,1316
2554,1574
2555,1908
2556,375
2557,653
2558,1730
2559,1863
2560,1966
2561,758
2562,1197
2563,1641
2564,1398
2565,275
2566,175
2567,1559
2568,1173
2569,1245
2570,20
2571,1956
2572,635
2573,949
2574,880
2575,1498
2576,692
2577,566
2578,1430
2579,1362
2580,499
2581,1367
2582,462
2583,508
2584,1834
2585,301
2586,1938
2587,1063
2588,31
2589,126
2590,1971
2591,587
2592,1347
2593,590
2594,1157
2595,1770
2596,138
2597,1090
2598,1329
2599,389
2600,1441
2601,926
2602,1112
2603,329
2604,1930
2605,1602
2606,335
2607,719
2608,309
2609,1823
2610,1888
2611,1335
2612,1470
2613,1493
2614,1982
2615,771
2616,631
2617,395
2618,348
2619,1247
2620,113
2621,1396
2622,1217
2623,495
2624,471
2625,187
2626,78
2627,1295
2628,454
2629,1813
2630,477
2631,1048
2632,92
2633,996
2634,447
2635,1486
2636,287
2637,1317
2638,291
2639,1416
2640,1699
2641,75
2642,1260
2643,1132
2644,1388
2645,1774
2646,1883
2647,17
2648,286
2649,864
2650,1582
2651,750
2652,538
2653,16
2654,163
2655,847
2656,1689
2657,1759
2658,284
2659,1884
2660,1851
2661,1722
2662,205
2663,257
2664,347
2665,1082
2666,1748
2667,1405
2668,1990
2669,1115
2670,186
2671,1167
2672,1712
2673,34
2674,1964
2675,1607
2676,515
2677,1415
2678,1895
2679,1599
2680,1177
2681,62
2682,1241
2683,1281
2684,285
2685,1916
2686,1051
2687,1798
2688,1026
2689,220
2690,409
2691,1172
2692,1227
2693,1296
2694,313
2695,512
2696,420
2697,1826
2698,1253
2699,5
2700,823
2701,1951
2702,1840
2703,1997
2704,1504
2705,441
2706,705
2707,1377
2708,1516
2709,759
2710,1978
2711,1229
2712,1893
2713,1932
2714,70
2715,554
2716,539
2717,1137
2718,151
2719,1827
2720,1809
2721,584
2722,58
2723,1642
2724,1266
2725,1560
2726,1391
2727,650
2728,1541
2729,690
2730,1073
2731,744
2732,461
2733,1919
2734,1715
2735,238
2736,1517
2737,1472
2738,1917
2739,967
2740,1624
2741,1304
2742,1345
2743,1941
2744,1914
2745,1695
2746,1595
2747,867
2748,304
2749,1885
2750,1524
2751,524
2752,717
2753,1041
2754,1659
2755,1275
2756,607
2757,213
2758,1606
2759,947
2760,7
2761,1258
2762,1439
2763,754
2764,1311
2765,155
2766,1401
2767,1139
2768,548
2769,1320
2770,680
2771,1876
2772,483
2773,1707
2774,1091
2775,1739
2776,1802
2777,1148
2778,889
2779,944
2780,1857
2781,1382
2782,1143
2783,152
2784,534
2785,979
2786,1059
2787,271
2788,112
2789,1166
2790,173
2791,77
2792,66
2793,1354
2794,280
2795,1224
2796,323
2797,868
2798,429
2799,721
2800,159
2801,1031
2802,706
2803,1123
2804,1070
2805,984
2806,1692
2807,1661
2808,306
2809,909
2810,1902
2811,742
2812,1629
2813,294
2814,1583
2815,1129
2816,1896
2817,751
2818,1887
2819,165
2820,1800
2821,1124
2822,1549
2823,1578
2824,1533
2825,683
2826,1944
2827,473
2828,1581
2829,1231
2830,1945
2831,822
2832,166
2833,1892
2834,1145
2835,1819
2836,372
2837,1423
2838,1923
2839,249
2840,936
2841,177
2842,1442
2843,440
2844,1684
2845,1326
2846,820
2847,786
2848,235
2849,8
2850,1835
2851,573
2852,1716
2853,423
2854,30
2855,1542
2856,1419
2857,646
2858,1243
2859,1934
2860,1600
2861,460
2862,32
2863,621
2864,567
2865,1434
2866,713
2867,1001
2868,885
2869,685
2870,1773
2871,1203
2872,1235
2873,752
2874,1003
2875,1828
2876,1871
2877,1539
2878,250
2879,367
2880,267
2881,1638
2882,1087
2883,730
2884,1044
2885,835
2886,246
2887,1122
2888,1631
2889,1610
2890,1403
2891,349
2892,339
2893,229
2894,1868
2895,1
2896,1644
2897,265
2898,658
2899,857
2900,1331
2901,1792
2902,1740
2903,41
2904,1882
2905,1479
2906,760
2907,776
2908,123
2909,1877
2910,1033
2911,1569
2912,809
2913,1705
2914,1789
2915,390
2916,195
2917,453
2918,481
2919,686
2920,482
2921,334
2922,575
2923,992
2924,42
2925,1219
2926,563
2927,381
2928,827
2929,1061
2930,1357
2931,215
2932,1501
2933,196
2934,1519
2935,1939
2936,355
2937,1102
2938,1653
2939,50
2940,1223
2941,1393
2942,1962
2943,1999
2944,396
2945,589
2946,925
2947,1285
2948,1181
2949,1523
2950,368
2951,1862
2952,359
2953,82
2954,1867
2955,311
2956,374
2957,701
