user_id,time_id,reg_id
1,41,410
1,42,316
1,43,283
1,44,282
1,45,153
1,46,316
1,47,378
1,48,376
1,49,283
1,50,281
1,51,282
1,52,89
1,53,185
1,54,153
1,55,252
1,56,252
1,57,284
1,58,284
1,59,284
1,60,220
1,61,441
1,62,414
1,63,443
1,64,506
1,65,439
1,66,439
1,67,442
1,68,441
1,69,415
1,70,414
1,71,415
1,72,445
1,73,413
1,74,436
1,75,497
1,76,856
1,77,594
1,78,563
1,79,656
1,80,625
2,41,978
2,42,978
2,43,979
2,44,979
2,45,979
2,46,982
2,47,983
2,48,1014
2,49,1016
2,50,1014
2,51,980
2,52,1013
2,53,1015
2,54,1017
2,55,1013
2,56,1013
2,57,979
2,58,1015
2,59,1014
2,60,1015
2,61,978
2,62,1014
2,63,1012
2,64,1015
2,65,949
2,66,1015
2,67,1015
2,68,884
2,69,880
2,70,721
2,71,656
2,72,621
2,73,588
2,74,685
2,75,593
2,76,780
2,77,688
2,78,816
2,79,753
2,80,816
3,41,790
3,42,888
3,43,788
3,44,433
3,45,273
3,46,305
3,47,305
3,48,15
3,49,305
3,50,305
3,51,240
3,52,176
3,53,337
3,54,304
3,55,369
3,56,274
3,57,273
3,58,240
3,59,304
3,60,369
3,61,567
3,62,601
3,63,797
3,64,669
3,65,733
3,66,701
3,67,829
3,68,829
3,69,926
3,70,829
3,71,959
3,72,829
3,73,733
3,74,637
3,75,637
3,76,469
3,77,568
3,78,405
3,79,501
3,80,469
4,41,358
4,42,515
4,43,609
4,44,514
4,45,139
4,46,200
4,47,200
4,48,200
4,49,357
4,50,420
4,51,420
4,52,137
4,53,139
4,54,139
4,55,294
4,56,514
4,57,515
4,58,389
4,59,175
4,60,169
4,61,358
4,62,263
4,63,326
4,64,389
4,65,357
4,66,577
4,67,578
4,68,420
4,69,483
4,70,514
4,71,577
4,72,140
4,73,14
4,74,141
4,75,169
4,76,170
4,77,108
4,78,141
4,79,140
4,80,231
5,41,605
5,42,541
5,43,412
5,44,477
5,45,284
5,46,287
5,47,448
5,48,576
5,49,512
5,50,288
5,51,319
5,52,317
5,53,320
5,54,320
5,55,127
5,56,191
5,57,63
5,58,288
5,59,480
5,60,512
5,61,573
5,62,573
5,63,477
5,64,509
5,65,573
5,66,541
5,67,477
5,68,477
5,69,477
5,70,348
5,71,282
5,72,282
5,73,121
5,74,121
5,75,56
5,76,25
5,77,25
5,78,148
5,79,151
5,80,153
6,41,851
6,42,752
6,43,625
6,44,944
6,45,848
6,46,912
6,47,977
6,48,1014
6,49,848
6,50,813
6,51,846
6,52,846
6,53,812
6,54,744
6,55,656
6,56,656
6,57,337
6,58,465
6,59,305
6,60,625
6,61,851
6,62,851
6,63,883
6,64,916
6,65,787
6,66,819
6,67,819
6,68,851
6,69,787
6,70,690
6,71,690
6,72,48
6,73,177
6,74,177
6,75,209
6,76,209
6,77,241
6,78,241
6,79,431
6,80,466
7,41,366
7,42,367
7,43,336
7,44,336
7,45,336
7,46,304
7,47,336
7,48,240
7,49,305
7,50,304
7,51,272
7,52,272
7,53,272
7,54,272
7,55,336
7,56,336
7,57,336
7,58,272
7,59,272
7,60,267
7,61,366
7,62,461
7,63,492
7,64,585
7,65,523
7,66,492
7,67,709
7,68,554
7,69,523
7,70,740
7,71,770
7,72,616
7,73,740
7,74,616
7,75,770
7,76,491
7,77,492
7,78,523
7,79,647
7,80,647
8,41,523
8,42,492
8,43,429
8,44,556
8,45,601
8,46,640
8,47,638
8,48,701
8,49,601
8,50,638
8,51,639
8,52,636
8,53,605
8,54,862
8,55,507
8,56,602
8,57,798
8,58,800
8,59,800
8,60,799
8,61,492
8,62,272
8,63,305
8,64,272
8,65,272
8,66,272
8,67,336
8,68,303
8,69,298
8,70,301
8,71,272
8,72,267
8,73,326
8,74,298
8,75,363
8,76,297
8,77,297
8,78,297
8,79,363
8,80,297
9,41,524
9,42,494
9,43,494
9,44,589
9,45,655
9,46,748
9,47,557
9,48,557
9,49,557
9,50,557
9,51,653
9,52,589
9,53,653
9,54,717
9,55,716
9,56,685
9,57,654
9,58,589
9,59,523
9,60,490
9,61,556
9,62,526
9,63,431
9,64,431
9,65,491
9,66,521
9,67,554
9,68,647
9,69,616
9,70,491
9,71,490
9,72,585
9,73,491
9,74,305
9,75,242
9,76,146
9,77,274
9,78,178
9,79,146
9,80,241
10,41,780
10,42,1003
10,43,844
10,44,811
10,45,811
10,46,812
10,47,811
10,48,876
10,49,1003
10,50,940
10,51,1003
10,52,1003
10,53,972
10,54,844
10,55,844
10,56,908
10,57,844
10,58,844
10,59,844
10,60,844
10,61,876
10,62,972
10,63,1004
10,64,972
10,65,780
10,66,908
10,67,780
10,68,717
10,69,718
10,70,876
10,71,717
10,72,812
10,73,972
10,74,1003
10,75,908
10,76,780
10,77,940
10,78,844
10,79,844
10,80,844
11,41,753
11,42,1008
11,43,945
11,44,816
11,45,816
11,46,753
11,47,622
11,48,491
11,49,523
11,50,616
11,51,616
11,52,555
11,53,555
11,54,555
11,55,331
11,56,330
11,57,363
11,58,396
11,59,428
11,60,432
11,61,754
11,62,844
11,63,752
11,64,880
11,65,847
11,66,848
11,67,753
11,68,753
11,69,753
11,70,880
11,71,847
11,72,913
11,73,913
11,74,977
11,75,1009
11,76,784
11,77,848
11,78,944
11,79,1009
11,80,846
12,41,591
12,42,555
12,43,616
12,44,586
12,45,678
12,46,678
12,47,584
12,48,523
12,49,491
12,50,678
12,51,739
12,52,740
12,53,773
12,54,678
12,55,778
12,56,745
12,57,656
12,58,623
12,59,591
12,60,591
12,61,591
12,62,591
12,63,596
12,64,596
12,65,596
12,66,596
12,67,599
12,68,596
12,69,599
12,70,596
12,71,596
12,72,596
12,73,596
12,74,557
12,75,555
12,76,590
12,77,488
12,78,488
12,79,454
12,80,556
13,41,301
13,42,268
13,43,267
13,44,200
13,45,168
13,46,546
13,47,609
13,48,483
13,49,483
13,50,514
13,51,483
13,52,483
13,53,483
13,54,169
13,55,202
13,56,267
13,57,272
13,58,145
13,59,76
13,60,12
13,61,301
13,62,268
13,63,300
13,64,294
13,65,515
13,66,483
13,67,389
13,68,357
13,69,199
13,70,452
13,71,515
13,72,357
13,73,357
13,74,609
13,75,483
13,76,389
13,77,108
13,78,139
13,79,146
13,80,146
14,41,647
14,42,738
14,43,771
14,44,802
14,45,739
14,46,709
14,47,675
14,48,674
14,49,642
14,50,708
14,51,709
14,52,679
14,53,585
14,54,678
14,55,395
14,56,429
14,57,740
14,58,740
14,59,432
14,60,502
14,61,926
14,62,927
14,63,960
14,64,1022
14,65,1022
14,66,991
14,67,797
14,68,862
14,69,894
14,70,926
14,71,991
14,72,928
14,73,862
14,74,602
14,75,535
14,76,469
14,77,501
14,78,570
14,79,600
14,80,502
15,41,745
15,42,801
15,43,679
15,44,585
15,45,740
15,46,587
15,47,585
15,48,428
15,49,395
15,50,363
15,51,265
15,52,297
15,53,267
15,54,268
15,55,266
15,56,301
15,57,240
15,58,305
15,59,497
15,60,529
15,61,745
15,62,647
15,63,585
15,64,554
15,65,647
15,66,585
15,67,523
15,68,490
15,69,642
15,70,708
15,71,616
15,72,430
15,73,230
15,74,264
15,75,297
15,76,363
15,77,174
15,78,140
15,79,14
15,80,14
16,41,595
16,42,438
16,43,438
16,44,438
16,45,468
16,46,438
16,47,442
16,48,445
16,49,414
16,50,442
16,51,544
16,52,480
16,53,576
16,54,544
16,55,448
16,56,256
16,57,223
16,58,31
16,59,63
16,60,416
16,61,600
16,62,440
16,63,442
16,64,415
16,65,443
16,66,439
16,67,443
16,68,378
16,69,376
16,70,376
16,71,376
16,72,376
16,73,374
16,74,372
16,75,372
16,76,373
16,77,371
16,78,369
16,79,370
16,80,337
17,41,238
17,42,240
17,43,240
17,44,238
17,45,239
17,46,174
17,47,239
17,48,239
17,49,239
17,50,237
17,51,301
17,52,238
17,53,235
17,54,234
17,55,269
17,56,237
17,57,267
17,58,303
17,59,271
17,60,301
17,61,240
17,62,174
17,63,240
17,64,238
17,65,240
17,66,206
17,67,238
17,68,146
17,69,148
17,70,148
17,71,148
17,72,148
17,73,52
17,74,84
17,75,245
17,76,180
17,77,180
17,78,309
17,79,245
17,80,212
18,41,437
18,42,433
18,43,434
18,44,402
18,45,370
18,46,534
18,47,567
18,48,567
18,49,635
18,50,597
18,51,565
18,52,635
18,53,507
18,54,507
18,55,637
18,56,597
18,57,597
18,58,565
18,59,534
18,60,469
18,61,435
18,62,337
18,63,337
18,64,337
18,65,337
18,66,370
18,67,501
18,68,435
18,69,689
18,70,497
18,71,497
18,72,561
18,73,592
18,74,624
18,75,592
18,76,592
18,77,596
18,78,635
18,79,635
18,80,533
19,41,557
19,42,524
19,43,558
19,44,556
19,45,353
19,46,453
19,47,487
19,48,420
19,49,419
19,50,353
19,51,387
19,52,353
19,53,484
19,54,546
19,55,577
19,56,140
19,57,144
19,58,48
19,59,48
19,60,170
19,61,592
19,62,594
19,63,592
19,64,592
19,65,562
19,66,562
19,67,594
19,68,624
19,69,718
19,70,717
19,71,717
19,72,780
19,73,685
19,74,686
19,75,718
19,76,719
19,77,719
19,78,686
19,79,686
19,80,1003
20,41,598
20,42,597
20,43,501
20,44,535
20,45,640
20,46,640
20,47,640
20,48,640
20,49,640
20,50,635
20,51,596
20,52,592
20,53,592
20,54,590
20,55,629
20,56,597
20,57,629
20,58,629
20,59,597
20,60,595
20,61,595
20,62,561
20,63,497
20,64,596
20,65,733
20,66,570
20,67,539
20,68,570
20,69,440
20,70,437
20,71,309
20,72,309
20,73,180
20,74,51
20,75,52
20,76,87
