user_id,time_id,reg_id
1,1,414
1,2,469
1,3,341
1,4,341
1,5,442
1,6,500
1,7,564
1,8,532
1,9,595
1,10,564
1,11,435
1,12,340
1,13,275
1,14,242
1,15,273
1,16,141
1,17,48
1,18,178
1,19,275
1,20,404
1,21,437
1,22,441
1,23,415
1,24,416
1,25,640
1,26,608
1,27,416
1,28,441
1,29,473
1,30,440
1,31,436
1,32,635
1,33,765
1,34,927
1,35,788
1,36,959
1,37,894
1,38,637
1,39,797
1,40,959
2,1,978
2,2,980
2,3,980
2,4,1015
2,5,915
2,6,916
2,7,917
2,8,982
2,9,982
2,10,917
2,11,851
2,12,691
2,13,659
2,14,755
2,15,819
2,16,848
2,17,689
2,18,689
2,19,816
2,20,816
2,21,978
2,22,1014
2,23,1013
2,24,1016
2,25,1015
2,26,1017
2,27,850
2,28,884
2,29,884
2,30,916
2,31,819
2,32,787
2,33,949
2,34,1017
2,35,1015
2,36,950
2,37,950
2,38,1012
2,39,1016
2,40,1013
3,1,790
3,2,926
3,3,922
3,4,788
3,5,788
3,6,788
3,7,855
3,8,924
3,9,992
3,10,894
3,11,922
3,12,788
3,13,888
3,14,959
3,15,992
3,16,992
3,17,992
3,18,960
3,19,991
3,20,992
3,21,889
3,22,688
3,23,752
3,24,816
3,25,369
3,26,465
3,27,240
3,28,48
3,29,433
3,30,369
3,31,144
3,32,208
3,33,208
3,34,144
3,35,80
3,36,15
3,37,48
3,38,148
3,39,241
3,40,241
4,1,389
4,2,577
4,3,357
4,4,578
4,5,200
4,6,515
4,7,294
4,8,295
4,9,329
4,10,329
4,11,295
4,12,361
4,13,329
4,14,329
4,15,329
4,16,329
4,17,329
4,18,361
4,19,295
4,20,169
4,21,358
4,22,577
4,23,326
4,24,139
4,25,139
4,26,169
4,27,141
4,28,111
4,29,142
4,30,142
4,31,170
4,32,170
4,33,169
4,34,113
4,35,113
4,36,139
4,37,294
4,38,452
4,39,515
4,40,452
5,1,477
5,2,573
5,3,573
5,4,477
5,5,541
5,6,509
5,7,541
5,8,283
5,9,316
5,10,121
5,11,153
5,12,185
5,13,249
5,14,24
5,15,119
5,16,144
5,17,273
5,18,146
5,19,147
5,20,148
5,21,316
5,22,573
5,23,541
5,24,573
5,25,605
5,26,477
5,27,477
5,28,282
5,29,282
5,30,319
5,31,352
5,32,223
5,33,127
5,34,448
5,35,416
5,36,288
5,37,320
5,38,256
5,39,223
5,40,319
6,1,851
6,2,819
6,3,723
6,4,723
6,5,723
6,6,823
6,7,889
6,8,724
6,9,724
6,10,725
6,11,694
6,12,694
6,13,725
6,14,725
6,15,727
6,16,694
6,17,727
6,18,695
6,19,694
6,20,694
6,21,851
6,22,819
6,23,819
6,24,755
6,25,433
6,26,428
6,27,330
6,28,427
6,29,428
6,30,432
6,31,559
6,32,623
6,33,752
6,34,625
6,35,944
6,36,880
6,37,912
6,38,912
6,39,689
6,40,1009
7,1,366
7,2,334
7,3,366
7,4,334
7,5,334
7,6,334
7,7,334
7,8,334
7,9,334
7,10,334
7,11,366
7,12,334
7,13,334
7,14,304
7,15,336
7,16,336
7,17,335
7,18,335
7,19,368
7,20,304
7,21,397
7,22,461
7,23,395
7,24,363
7,25,396
7,26,264
7,27,264
7,28,264
7,29,196
7,30,330
7,31,294
7,32,297
7,33,261
7,34,264
7,35,298
7,36,298
7,37,330
7,38,264
7,39,330
7,40,161
8,1,492
8,2,492
8,3,461
8,4,429
