user_id,time_id,reg_id
1,41,879
1,42,881
1,43,883
1,44,917
1,45,1016
1,46,721
1,47,850
1,48,944
1,49,816
1,50,721
1,51,720
1,52,659
1,53,691
1,54,561
1,55,625
1,56,625
1,57,371
1,58,370
1,59,376
1,60,415
1,61,778
1,62,846
1,63,625
1,64,565
1,65,501
1,66,501
1,67,371
1,68,534
1,69,501
1,70,532
1,71,441
1,72,414
1,73,441
1,74,443
1,75,441
1,76,415
1,77,443
1,78,347
1,79,315
1,80,348
2,41,369
2,42,304
2,43,400
2,44,432
2,45,431
2,46,430
2,47,591
2,48,591
2,49,595
2,50,595
2,51,500
2,52,595
2,53,600
2,54,637
2,55,640
2,56,639
2,57,601
2,58,638
2,59,733
2,60,733
2,61,369
2,62,371
2,63,404
2,64,340
2,65,308
2,66,211
2,67,308
2,68,243
2,69,179
2,70,277
2,71,277
2,72,246
2,73,277
2,74,277
2,75,277
2,76,279
2,77,277
2,78,277
2,79,277
2,80,277
3,41,978
3,42,1012
3,43,977
3,44,977
3,45,917
3,46,1015
3,47,1016
3,48,979
3,49,1014
3,50,978
3,51,913
3,52,913
3,53,913
3,54,913
3,55,846
3,56,880
3,57,656
3,58,718
3,59,781
3,60,718
3,61,978
3,62,978
3,63,1014
3,64,979
3,65,978
3,66,1014
3,67,1012
3,68,1013
3,69,979
3,70,980
3,71,979
3,72,975
3,73,975
3,74,944
3,75,880
3,76,850
3,77,916
3,78,982
3,79,1013
3,80,1012
4,41,464
4,42,621
4,43,655
4,44,687
4,45,687
4,46,687
4,47,621
4,48,656
4,49,369
4,50,305
4,51,305
4,52,305
4,53,624
4,54,624
4,55,624
4,56,624
4,57,624
4,58,624
4,59,624
4,60,624
4,61,559
4,62,559
4,63,559
4,64,528
4,65,623
4,66,655
4,67,588
4,68,588
4,69,588
4,70,623
4,71,623
4,72,559
4,73,623
4,74,876
4,75,812
4,76,972
4,77,844
4,78,1003
4,79,908
4,80,844
5,41,365
5,42,266
5,43,270
5,44,302
5,45,297
5,46,363
5,47,162
5,48,263
5,49,357
5,50,488
5,51,487
5,52,708
5,53,770
5,54,770
5,55,802
5,56,770
5,57,770
5,58,616
5,59,620
5,60,586
5,61,367
5,62,368
5,63,431
5,64,556
5,65,718
5,66,686
5,67,718
5,68,922
5,69,788
5,70,889
5,71,789
5,72,788
5,73,721
5,74,976
5,75,790
5,76,926
5,77,923
5,78,529
5,79,688
5,80,593
6,41,111
6,42,141
6,43,174
6,44,169
6,45,140
6,46,609
6,47,483
6,48,326
6,49,515
6,50,168
6,51,111
6,52,139
6,53,138
6,54,170
