user_id,time_id,reg_id
1,1,108
1,2,103
1,3,137
1,4,137
1,5,137
1,6,337
1,7,402
1,8,402
1,9,470
1,10,506
1,11,602
1,12,862
1,13,667
1,14,602
1,15,402
1,16,427
1,17,390
1,18,791
1,19,843
1,20,843
1,21,843
1,22,843
1,23,782
1,24,688
1,25,688
1,26,688
1,27,688
1,28,595
1,29,595
1,30,595
1,31,566
1,32,566
1,33,566
1,34,566
1,35,506
2,1,91
2,2,152
2,3,86
2,4,86
2,5,52
2,6,506
2,7,602
2,8,602
2,9,602
2,10,602
2,11,602
2,12,602
2,13,700
2,14,700
2,15,700
2,16,700
2,17,700
2,18,700
2,19,702
2,20,702
2,21,702
2,22,702
2,23,702
2,24,702
2,25,164
2,26,165
2,27,165
2,28,165
2,29,169
2,30,169
2,31,169
2,32,169
2,33,237
2,34,270
2,35,270
3,1,506
3,2,506
3,3,506
3,4,506
3,5,506
3,6,506
3,7,506
3,8,506
3,9,506
3,10,506
3,11,504
3,12,504
3,13,535
3,14,535
3,15,535
3,16,535
3,17,535
3,18,596
3,19,817
3,20,481
3,21,421
3,22,421
3,23,323
3,24,182
3,25,479
3,26,479
3,27,479
3,28,479
3,29,479
3,30,479
3,31,506
3,32,506
3,33,506
3,34,506
3,35,506
4,1,444
4,2,444
4,3,444
4,4,509
4,5,509
4,6,509
4,7,509
4,8,509
4,9,542
4,10,542
4,11,542
4,12,542
4,13,542
4,14,542
4,15,542
4,16,542
4,17,542
4,18,602
4,19,777
4,20,777
4,21,777
4,22,777
4,23,777
4,24,777
4,25,649
4,26,649
4,27,649
4,28,649
4,29,520
4,30,520
4,31,520
4,32,390
4,33,390
4,34,390
4,35,390
5,1,670
5,2,637
5,3,637
5,4,637
5,5,637
5,6,602
5,7,409
5,8,409
5,9,513
5,10,517
5,11,645
5,12,649
5,13,521
5,14,528
5,15,561
5,16,561
5,17,598
5,18,602
5,19,670
5,20,637
5,21,561
5,22,528
5,23,645
5,24,777
5,25,777
5,26,777
