user_id,time_id,reg_id
1,1,33
1,2,237
1,3,342
1,4,281
1,5,150
1,6,214
1,7,238
1,8,297
1,9,1
1,10,997
1,11,904
1,12,844
1,13,751
1,14,536
1,15,567
1,16,532
1,17,750
1,18,813
1,19,906
1,20,936
1,21,737
1,22,706
1,23,745
1,24,682
1,25,718
1,26,688
1,27,535
1,28,571
1,29,597
1,30,627
1,31,718
1,32,708
1,33,238
1,34,203
1,35,50
2,1,91
2,2,185
2,3,118
2,4,87
2,5,20
2,6,475
2,7,506
2,8,634
2,9,632
2,10,569
2,11,668
2,12,633
2,13,667
2,14,668
2,15,701
2,16,732
2,17,732
2,18,701
2,19,735
2,20,604
2,21,702
2,22,703
2,23,736
2,24,639
2,25,164
2,26,165
2,27,166
2,28,168
2,29,135
2,30,170
2,31,169
2,32,236
2,33,237
2,34,238
2,35,240
3,1,54
3,2,148
3,3,183
3,4,216
3,5,481
3,6,478
3,7,567
3,8,597
3,9,596
3,10,596
3,11,598
3,12,566
3,13,568
3,14,506
3,15,473
3,16,475
3,17,478
3,18,413
3,19,718
3,20,687
3,21,624
3,22,590
3,23,622
3,24,652
3,25,558
3,26,556
3,27,493
3,28,428
3,29,459
3,30,459
3,31,424
3,32,359
3,33,428
3,34,525
3,35,144
4,1,289
4,2,324
4,3,428
4,4,464
4,5,467
4,6,476
4,7,542
4,8,607
4,9,472
4,10,435
4,11,324
4,12,323
4,13,391
4,14,552
4,15,681
4,16,777
4,17,745
4,18,478
4,19,477
4,20,443
4,21,308
4,22,170
4,23,72
4,24,341
4,25,668
4,26,570
4,27,506
4,28,443
4,29,542
4,30,477
4,31,1000
4,32,841
4,33,778
4,34,681
4,35,552
5,1,563
5,2,594
5,3,594
5,4,594
5,5,656
5,6,595
5,7,563
5,8,594
5,9,596
5,10,596
5,11,595
5,12,594
5,13,658
5,14,440
5,15,471
5,16,407
5,17,311
5,18,341
5,19,244
5,20,275
5,21,46
5,22,268
5,23,342
5,24,38
5,25,163
5,26,609
5,27,620
5,28,564
5,29,596
5,30,610
5,31,485
5,32,522
5,33,523
5,34,596
5,35,594
6,1,577
6,2,613
6,3,649
6,4,527
6,5,635
6,6,251
6,7,187
6,8,250
6,9,219
6,10,155
6,11,188
6,12,156
6,13,188
6,14,94
6,15,253
6,16,159
6,17,253
6,18,224
6,19,159
6,20,313
6,21,247
6,22,248
6,23,250
6,24,379
6,25,442
6,26,640
6,27,392
6,28,295
6,29,38
6,30,101
6,31,69
6,32,68
6,33,69
6,34,102
6,35,389
7,1,626
7,2,499
7,3,594
7,4,600
7,5,926
7,6,196
7,7,129
7,8,130
7,9,67
7,10,99
7,11,131
7,12,132
7,13,103
7,14,295
7,15,391
7,16,745
7,17,1
7,18,536
7,19,471
7,20,375
7,21,340
7,22,275
7,23,272
7,24,204
7,25,171
7,26,167
7,27,38
7,28,2
7,29,312
7,30,570
7,31,667
7,32,633
7,33,698
7,34,602
7,35,601
8,1,67
8,2,99
8,3,131
8,4,195
8,5,260
8,6,388
8,7,455
8,8,582
8,9,291
8,10,623
8,11,654
8,12,655
8,13,753
8,14,748
8,15,782
8,16,782
8,17,783
8,18,812
8,19,843
8,20,842
8,21,842
8,22,745
8,23,810
8,24,813
8,25,718
8,26,719
8,27,895
8,28,922
8,29,376
8,30,183
8,31,53
8,32,37
8,33,640
8,34,575
8,35,505
9,1,72
9,2,52
9,3,84
9,4,179
9,5,182
9,6,246
9,7,282
9,8,314
9,9,409
9,10,410
9,11,474
9,12,805
9,13,805
9,14,806
9,15,870
9,16,870
9,17,870
9,18,870
9,19,871
9,20,903
9,21,870
9,22,903
9,23,968
9,24,872
9,25,935
9,26,934
9,27,873
9,28,940
9,29,842
9,30,841
9,31,875
9,32,874
9,33,842
9,34,144
9,35,144
10,1,702
10,2,185
10,3,181
10,4,180
10,5,179
10,6,149
10,7,214
10,8,184
10,9,217
10,10,123
10,11,122
10,12,90
10,13,771
10,14,343
10,15,473
10,16,368
10,17,337
10,18,338
10,19,304
10,20,402
10,21,586
10,22,1000
10,23,195
10,24,675
10,25,711
10,26,592
10,27,499
10,28,568
10,29,506
10,30,504
10,31,504
10,32,536
10,33,568
10,34,506
10,35,709
11,1,572
11,2,478
11,3,538
11,4,503
11,5,571
11,6,538
11,7,538
11,8,506
11,9,508
11,10,470
11,11,505
11,12,508
11,13,289
11,14,289
11,15,325
11,16,419
11,17,389
11,18,422
11,19,356
11,20,329
11,21,615
11,22,485
11,23,397
11,24,537
11,25,967
11,26,712
11,27,358
11,28,842
11,29,385
11,30,513
11,31,356
11,32,390
11,33,390
11,34,451
11,35,421
12,1,771
12,2,712
12,3,681
12,4,687
12,5,657
12,6,536
12,7,474
12,8,747
12,9,3
12,10,37
12,11,98
12,12,99
12,13,162
12,14,195
12,15,226
12,16,226
12,17,258
12,18,322
12,19,355
12,20,389
12,21,551
12,22,617
12,23,966
12,24,935
12,25,336
12,26,365
12,27,365
12,28,428
12,29,332
12,30,392
12,31,421
12,32,422
12,33,357
12,34,321
12,35,293
13,1,69
13,2,134
13,3,70
13,4,102
13,5,133
13,6,136
13,7,167
13,8,293
13,9,264
13,10,328
13,11,325
13,12,325
13,13,327
13,14,324
13,15,391
13,16,1002
13,17,505
13,18,505
13,19,505
13,20,473
13,21,505
13,22,473
13,23,661
13,24,670
13,25,670
13,26,702
13,27,701
13,28,671
13,29,638
13,30,670
13,31,734
13,32,249
13,33,280
13,34,474
13,35,671
14,1,232
14,2,236
14,3,239
14,4,307
14,5,279
14,6,247
14,7,342
14,8,307
14,9,275
14,10,400
14,11,335
14,12,271
14,13,270
14,14,139
14,15,236
14,16,139
14,17,201
14,18,668
14,19,570
14,20,572
14,21,506
14,22,479
14,23,752
14,24,752
14,25,688
14,26,498
14,27,365
14,28,243
14,29,334
14,30,333
14,31,464
14,32,562
14,33,657
14,34,655
14,35,750
15,1,744
15,2,712
15,3,680
15,4,552
15,5,520
15,6,454
15,7,616
15,8,999
15,9,810
15,10,810
15,11,488
15,12,426
15,13,427
15,14,397
15,15,366
15,16,273
15,17,307
15,18,308
15,19,247
15,20,281
15,21,311
15,22,375
15,23,373
15,24,468
15,25,466
15,26,562
15,27,461
15,28,632
15,29,416
15,30,315
15,31,213
15,32,150
15,33,173
15,34,242
15,35,183
16,1,479
16,2,145
16,3,143
16,4,144
16,5,143
16,6,346
16,7,316
16,8,380
16,9,342
16,10,334
16,11,361
16,12,390
16,13,69
16,14,102
16,15,38
16,16,197
16,17,164
16,18,166
16,19,102
16,20,71
16,21,537
16,22,537
16,23,343
16,24,478
16,25,445
16,26,479
16,27,479
16,28,445
16,29,480
16,30,512
16,31,511
16,32,512
16,33,479
16,34,479
16,35,997
17,1,563
17,2,529
17,3,530
17,4,623
17,5,655
17,6,624
17,7,654
17,8,717
17,9,717
17,10,748
17,11,716
17,12,314
17,13,566
17,14,718
17,15,747
17,16,715
17,17,681
17,18,649
17,19,584
17,20,617
17,21,557
17,22,480
17,23,475
17,24,473
17,25,439
17,26,469
17,27,432
17,28,430
17,29,395
17,30,396
17,31,422
17,32,450
17,33,707
17,34,806
17,35,935
18,1,709
18,2,642
18,3,120
18,4,29
18,5,378
18,6,313
18,7,346
18,8,245
18,9,148
18,10,145
18,11,180
18,12,149
18,13,149
18,14,150
18,15,119
18,16,213
18,17,150
18,18,150
18,19,183
18,20,215
18,21,214
18,22,152
18,23,1006
18,24,692
18,25,468
18,26,469
18,27,564
18,28,659
18,29,784
18,30,941
18,31,901
18,32,718
18,33,563
18,34,596
18,35,565
19,1,423
19,2,425
19,3,457
19,4,360
19,5,424
19,6,454
19,7,388
19,8,389
19,9,324
19,10,196
19,11,98
19,12,66
19,13,1
19,14,420
19,15,387
19,16,391
19,17,841
19,18,840
19,19,841
19,20,843
19,21,843
19,22,844
19,23,813
19,24,780
19,25,782
19,26,751
19,27,687
19,28,654
19,29,688
19,30,656
19,31,657
19,32,626
19,33,627
19,34,596
19,35,628
20,1,364
20,2,364
20,3,427
20,4,432
20,5,399
20,6,432
20,7,468
20,8,436
20,9,470
20,10,471
20,11,472
20,12,570
20,13,568
20,14,534
20,15,19
20,16,18
20,17,80
20,18,49
20,19,50
20,20,18
20,21,476
20,22,374
20,23,271
20,24,237
20,25,234
20,26,101
20,27,69
20,28,69
20,29,101
20,30,137
20,31,998
20,32,680
20,33,652
20,34,525
20,35,651
21,1,35
21,2,36
21,3,34
21,4,133
21,5,100
21,6,101
21,7,98
21,8,195
21,9,257
21,10,226
21,11,131
21,12,194
21,13,131
21,14,131
21,15,2
21,16,34
21,17,230
21,18,198
21,19,374
21,20,347
21,21,351
21,22,157
21,23,217
21,24,182
21,25,390
21,26,426
21,27,500
21,28,247
21,29,311
21,30,312
21,31,308
21,32,246
21,33,312
21,34,277
21,35,345
22,1,311
22,2,279
22,3,278
22,4,247
22,5,279
22,6,279
22,7,248
22,8,279
22,9,249
22,10,271
22,11,169
22,12,169
22,13,203
22,14,204
22,15,233
22,16,270
22,17,239
22,18,308
22,19,276
22,20,374
22,21,375
22,22,441
22,23,405
22,24,70
22,25,41
22,26,134
22,27,170
22,28,202
22,29,236
22,30,237
22,31,206
22,32,301
22,33,271
22,34,305
22,35,338
23,1,3
23,2,36
23,3,98
23,4,4
23,5,35
23,6,34
23,7,34
23,8,135
23,9,535
23,10,597
23,11,594
23,12,625
23,13,625
23,14,688
23,15,652
23,16,780
23,17,843
23,18,811
23,19,557
23,20,142
23,21,3
23,22,423
23,23,390
23,24,419
23,25,810
23,26,807
23,27,806
23,28,773
23,29,708
23,30,739
23,31,770
23,32,498
23,33,122
23,34,183
23,35,113
24,1,488
24,2,367
24,3,304
24,4,370
24,5,434
24,6,215
24,7,507
24,8,602
24,9,702
24,10,925
24,11,858
24,12,851
24,13,717
24,14,617
24,15,517
24,16,714
24,17,808
24,18,778
24,19,682
24,20,649
24,21,616
24,22,359
24,23,325
24,24,321
24,25,529
24,26,563
24,27,629
24,28,603
24,29,805
24,30,774
24,31,654
24,32,623
24,33,626
24,34,529
24,35,425
25,1,174
25,2,173
25,3,206
25,4,173
25,5,111
25,6,107
25,7,207
25,8,204
25,9,77
25,10,170
25,11,204
25,12,74
25,13,140
25,14,138
25,15,171
25,16,138
25,17,106
25,18,171
25,19,137
25,20,136
25,21,142
25,22,112
25,23,142
25,24,142
25,25,143
25,26,206
25,27,144
25,28,142
25,29,143
25,30,142
25,31,143
25,32,110
25,33,142
25,34,81
25,35,77
