user_id,time_id,reg_id
1,1,626
1,2,415
1,3,349
1,4,813
1,5,117
1,6,185
1,7,182
1,8,248
1,9,443
1,10,509
1,11,607
1,12,671
1,13,671
1,14,639
1,15,640
1,16,476
1,17,441
1,18,997
1,19,688
1,20,596
1,21,504
1,22,378
1,23,247
1,24,409
1,25,505
1,26,506
1,27,506
1,28,237
1,29,969
1,30,781
1,31,687
1,32,657
1,33,533
1,34,148
1,35,148
2,1,334
2,2,334
2,3,303
2,4,304
2,5,18
2,6,81
2,7,210
2,8,334
2,9,3
2,10,75
2,11,161
2,12,27
2,13,184
2,14,247
2,15,277
2,16,203
2,17,201
2,18,202
2,19,240
2,20,216
2,21,153
2,22,289
2,23,163
2,24,165
2,25,138
2,26,172
2,27,140
2,28,139
2,29,139
2,30,169
2,31,168
2,32,167
2,33,167
2,34,135
2,35,134
3,1,935
3,2,416
3,3,480
3,4,478
3,5,478
3,6,477
3,7,477
3,8,476
3,9,474
3,10,473
3,11,505
3,12,537
3,13,473
3,14,475
3,15,477
3,16,754
3,17,692
3,18,660
3,19,596
3,20,566
3,21,567
3,22,536
3,23,505
3,24,441
3,25,286
3,26,223
3,27,409
3,28,754
3,29,2
3,30,104
3,31,311
3,32,769
3,33,452
3,34,232
3,35,170
4,1,570
4,2,538
4,3,442
4,4,378
4,5,182
4,6,149
4,7,85
4,8,149
4,9,1024
4,10,260
4,11,343
4,12,343
4,13,276
4,14,307
4,15,306
4,16,337
4,17,367
4,18,366
4,19,365
4,20,396
4,21,362
4,22,392
4,23,390
4,24,357
4,25,260
4,26,608
4,27,607
4,28,574
4,29,542
4,30,542
4,31,509
4,32,509
4,33,477
4,34,444
4,35,443
5,1,670
5,2,638
5,3,637
5,4,635
5,5,634
5,6,602
5,7,602
5,8,601
5,9,599
5,10,598
5,11,598
5,12,598
5,13,597
5,14,596
5,15,594
5,16,562
5,17,562
5,18,561
5,19,561
5,20,528
5,21,695
5,22,695
5,23,695
5,24,695
5,25,695
5,26,695
5,27,695
5,28,695
5,29,695
5,30,695
5,31,695
5,32,695
5,33,695
5,34,695
5,35,695
6,1,530
6,2,756
6,3,756
6,4,756
6,5,756
6,6,756
6,7,756
6,8,756
6,9,756
6,10,756
6,11,756
6,12,756
6,13,756
6,14,756
6,15,756
6,16,756
6,17,756
6,18,756
6,19,756
6,20,756
6,21,756
6,22,756
6,23,756
6,24,786
6,25,918
6,26,63
6,27,63
6,28,95
6,29,94
6,30,125
6,31,125
6,32,157
6,33,156
6,34,218
6,35,283
7,1,809
7,2,808
7,3,808
7,4,777
7,5,713
7,6,649
7,7,649
7,8,584
7,9,552
7,10,423
7,11,422
7,12,29
7,13,210
7,14,209
7,15,176
7,16,142
7,17,109
7,18,73
7,19,71
7,20,70
7,21,35
7,22,34
7,23,33
7,24,69
7,25,69
7,26,69
7,27,69
7,28,69
7,29,69
7,30,70
7,31,102
7,32,102
7,33,102
7,34,102
7,35,102
8,1,289
8,2,423
8,3,357
8,4,2
8,5,323
8,6,289
8,7,356
8,8,389
8,9,100
8,10,202
8,11,236
8,12,270
8,13,342
8,14,505
8,15,505
8,16,472
8,17,375
8,18,277
8,19,238
8,20,236
8,21,202
8,22,104
8,23,100
8,24,806
8,25,806
8,26,806
8,27,806
8,28,806
8,29,806
8,30,806
8,31,807
8,32,807
8,33,807
8,34,840
8,35,840
9,1,900
9,2,343
9,3,374
9,4,564
9,5,595
9,6,657
9,7,781
9,8,843
9,9,874
9,10,936
9,11,84
9,12,84
9,13,182
9,14,247
9,15,281
9,16,441
9,17,345
9,18,280
9,19,215
9,20,149
9,21,474
9,22,475
9,23,477
9,24,479
9,25,480
9,26,312
9,27,336
9,28,390
9,29,193
9,30,240
9,31,272
9,32,271
9,33,238
9,34,236
9,35,203
10,1,101
10,2,101
10,3,101
10,4,199
10,5,255
10,6,505
10,7,505
10,8,505
10,9,506
10,10,506
10,11,506
10,12,506
10,13,506
10,14,506
10,15,537
10,16,537
10,17,537
10,18,408
10,19,848
10,20,848
10,21,754
10,22,724
10,23,628
10,24,596
10,25,562
10,26,530
10,27,531
10,28,467
10,29,242
10,30,176
10,31,142
10,32,111
10,33,111
10,34,111
10,35,111
11,1,36
11,2,766
11,3,923
11,4,857
11,5,855
11,6,853
11,7,818
11,8,785
11,9,719
11,10,682
11,11,487
11,12,449
11,13,422
11,14,921
11,15,890
11,16,480
11,17,478
11,18,477
11,19,475
11,20,474
11,21,472
11,22,504
11,23,421
11,24,422
11,25,423
11,26,424
11,27,427
11,28,429
11,29,430
11,30,432
11,31,433
11,32,467
11,33,468
11,34,470
11,35,473
12,1,20
12,2,117
12,3,182
12,4,248
12,5,481
12,6,445
12,7,598
12,8,597
