pse_id,user_id
1,881
2,862
3,820
4,481
5,765
6,125
7,627
8,503
9,298
10,860
11,204
12,446
13,12
14,601
15,26
16,275
17,240
18,973
19,173
20,951
21,232
22,992
23,860
24,942
25,685
26,344
27,544
28,688
29,912
30,203
31,453
32,328
33,226
34,458
35,439
36,117
37,337
38,270
39,185
40,13
41,126
42,568
43,770
44,190
45,650
46,705
47,344
48,141
49,868
50,272
51,147
52,598
53,952
54,723
55,74
56,372
57,593
58,680
59,969
60,880
61,605
62,229
63,646
64,645
65,416
66,578
67,955
68,241
69,943
70,334
71,581
72,64
73,948
74,820
75,819
76,317
77,685
78,147
79,292
80,572
81,85
82,403
83,211
84,230
85,763
86,834
87,580
88,448
89,587
90,340
91,420
92,679
93,452
94,44
95,374
96,9
97,608
98,476
99,565
100,432
101,485
102,318
103,294
104,91
105,757
106,461
107,359
108,196
109,934
110,112
111,853
112,677
113,936
114,802
115,79
116,36
117,869
118,527
119,558
120,242
121,86
122,558
123,763
124,557
125,367
126,638
127,750
128,662
129,721
130,27
131,147
132,677
133,527
134,805
135,911
136,49
137,595
138,259
139,752
140,802
141,898
142,553
143,643
144,675
145,42
146,25
147,532
148,753
149,747
150,20
151,531
152,482
153,99
154,131
155,311
156,742
157,533
158,301
159,223
160,64
161,950
162,73
163,561
164,655
165,89
166,190
167,88
168,327
169,569
170,894
171,422
172,590
173,738
174,487
175,389
176,464
177,611
178,544
179,49
180,61
181,42
182,460
183,719
184,563
185,631
186,383
187,719
188,897
189,565
190,196
191,756
192,124
193,859
194,114
195,345
196,767
197,824
198,505
199,242
200,647
201,512
202,683
203,108
204,743
205,435
206,74
207,826
208,568
209,197
210,679
211,964
212,163
213,967
214,513
215,562
216,790
217,136
218,181
219,782
220,515
221,391
222,277
223,7
224,904
225,690
226,181
227,190
228,793
229,585
230,690
231,783
232,224
233,948
234,94
235,427
236,814
237,601
238,44
239,832
240,427
241,124
242,141
243,424
244,756
245,127
246,502
247,651
248,920
249,876
250,449
251,494
252,715
253,113
254,322
255,419
256,108
257,641
258,440
259,452
260,657
261,179
262,630
263,813
264,501
265,472
266,979
267,655
268,469
269,863
270,821
271,856
272,965
273,684
274,54
275,785
276,818
277,464
278,861
279,797
280,291
281,929
282,916
283,804
284,784
285,190
286,496
287,86
288,636
289,703
290,383
291,504
292,22
293,596
294,674
295,21
296,347
297,750
298,722
299,795
300,796
301,632
302,207
303,793
304,345
305,145
306,962
307,24
308,830
309,439
310,618
311,883
312,567
313,902
314,435
315,743
316,379
317,490
318,860
319,222
320,762
321,626
322,190
323,121
324,767
325,784
326,188
327,905
328,959
329,775
330,475
331,101
332,152
333,710
334,565
335,262
336,717
337,104
338,141
339,788
340,817
341,886
342,232
343,509
344,829
345,353
346,640
347,79
348,825
349,840
350,924
351,329
352,579
353,338
354,820
355,985
356,685
357,120
358,367
359,205
360,3
361,609
362,897
363,690
364,225
365,33
366,717
367,109
368,505
369,517
370,784
371,967
372,375
373,349
374,138
375,774
376,622
377,656
378,880
379,708
380,722
381,634
382,836
383,395
384,403
385,849
386,145
387,939
388,797
389,131
390,515
391,573
392,634
393,459
394,335
395,295
396,953
397,173
398,173
399,897
400,74
401,702
402,740
403,85
404,207
405,1000
406,590
407,190
408,458
409,552
410,717
411,64
412,912
413,958
414,648
415,18
416,847
417,198
418,47
419,770
420,574
421,252
422,666
423,765
424,563
425,602
426,640
427,570
428,839
429,963
430,527
431,555
432,737
433,473
434,541
435,874
436,986
437,61
438,161
439,46
440,730
441,479
442,255
443,5
444,392
445,570
446,87
447,464
448,821
449,232
450,934
451,722
452,287
453,155
454,340
455,202
456,237
457,745
458,826
459,366
460,710
461,919
462,447
463,579
464,376
465,144
466,477
467,890
468,469
469,797
470,26
471,832
472,842
473,496
474,261
475,55
476,890
477,210
478,738
479,223
480,419
481,493
482,933
483,165
484,19
485,906
486,964
487,420
488,187
489,36
490,724
491,212
492,576
493,192
494,697
495,566
496,499
497,737
498,246
499,142
500,268
501,491
502,196
503,547
504,542
505,174
506,272
507,78
508,652
509,382
510,735
511,867
512,806
513,10
514,509
515,654
516,51
517,641
518,777
519,772
520,190
521,36
522,237
523,69
524,949
525,578
526,110
527,784
528,243
529,54
530,821
531,696
532,453
533,157
534,575
535,906
536,42
537,597
538,12
539,891
540,262
541,525
542,923
543,209
544,83
545,398
546,575
547,268
548,577
549,287
550,844
551,788
552,620
553,785
554,240
555,572
556,426
557,436
558,182
559,190
560,647
561,618
562,839
563,450
564,718
565,141
566,237
567,393
568,802
569,767
570,75
571,776
572,155
573,159
574,571
575,971
576,306
577,887
578,870
579,316
580,517
581,92
582,231
583,319
584,972
585,873
586,310
587,461
588,901
589,368
590,199
591,651
592,126
593,915
594,910
595,117
596,190
597,162
598,461
599,944
600,948
601,692
602,167
603,86
604,572
605,154
606,931
607,486
608,677
609,106
610,17
611,544
612,726
613,262
614,437
615,826
616,461
617,544
618,155
619,28
620,517
621,209
622,86
623,141
624,946
625,264
626,105
627,901
628,912
629,389
630,920
631,81
632,935
633,238
634,796
635,478
636,318
637,734
638,183
639,561
640,847
641,775
642,565
643,377
644,626
645,471
646,157
647,2
648,1000
649,443
650,383
651,776
652,347
653,155
654,528
655,133
656,672
657,720
658,26
659,126
660,989
661,822
662,788
663,636
664,772
665,977
666,195
667,522
668,972
669,887
670,669
671,159
672,45
673,37
674,644
675,881
676,381
677,885
678,471
679,673
680,679
681,468
682,110
683,516
684,447
685,731
686,187
687,237
688,802
689,94
690,160
691,287
692,242
693,624
694,871
695,287
696,509
697,986
698,431
699,957
700,299
701,914
702,237
703,256
704,823
705,381
706,926
707,527
708,244
709,166
710,349
711,99
712,93
713,282
714,389
715,808
716,614
717,223
718,63
719,174
720,351
721,790
722,136
723,717
724,747
725,256
726,940
727,239
728,675
729,23
730,18
731,820
732,634
733,206
734,234
735,763
736,866
737,970
738,396
739,265
740,618
741,792
742,647
743,847
744,185
745,876
746,78
747,27
748,394
749,355
750,487
751,16
752,648
753,18
754,696
755,843
756,86
757,479
758,274
759,373
760,259
761,438
762,591
763,954
764,769
765,961
766,919
767,499
768,275
769,86
770,685
771,460
772,947
773,214
774,763
775,489
776,80
777,886
778,177
779,523
780,788
781,815
782,827
783,142
784,869
785,608
786,723
787,629
788,540
789,602
790,547
791,784
792,953
793,754
794,29
795,155
796,699
797,577
798,948
799,288
800,332
801,302
802,597
803,928
804,628
805,157
806,86
807,236
808,200
809,821
810,709
811,352
812,486
813,324
814,784
815,735
816,774
817,35
818,759
819,236
820,95
821,890
822,60
823,527
824,396
825,325
826,810
827,318
828,406
829,258
830,246
831,826
832,166
833,947
834,639
835,947
836,48
837,320
838,682
839,98
840,841
841,316
842,811
843,316
844,500
845,641
846,97
847,776
848,94
849,50
850,692
851,700
852,727
853,312
854,995
855,819
856,484
857,892
858,299
859,83
860,727
861,335
862,174
863,4
864,113
865,559
866,624
867,763
868,288
869,846
870,645
871,938
872,473
873,860
874,63
875,640
876,113
877,238
878,39
879,101
880,429
881,926
882,76
883,618
884,901
885,707
886,519
887,312
888,998
889,354
890,368
891,718
892,323
893,361
894,388
895,806
896,881
897,391
898,607
899,235
900,915
901,579
902,889
903,333
904,947
905,806
906,21
907,65
908,366
909,518
910,889
911,770
912,252
913,616
914,579
915,127
916,133
917,602
918,288
919,36
920,245
921,275
922,982
923,623
924,238
925,626
926,899
927,892
928,58
929,153
930,433
931,684
932,585
933,850
934,74
935,547
936,393
937,276
938,790
939,657
940,940
941,101
942,302
943,624
944,902
945,961
946,844
947,890
948,83
949,683
950,348
951,999
952,41
953,200
954,252
955,190
956,835
957,997
958,552
959,946
960,816
961,122
962,260
963,859
964,578
965,898
966,97
967,153
968,883
969,819
970,414
971,131
972,682
973,333
974,22
975,923
976,988
977,430
978,757
979,349
980,107
981,321
982,855
983,563
984,383
985,323
986,2
987,634
988,898
989,16
990,562
991,74
992,781
993,677
994,283
995,937
996,287
997,246
998,305
999,601
1000,678
