pse_id,user_id
1,288
2,664
3,485
4,905
5,473
6,926
7,846
8,178
9,446
10,468
11,567
12,290
13,702
14,946
15,839
16,228
17,127
18,998
19,645
20,940
21,138
22,614
23,98
24,384
25,331
26,919
27,789
28,487
29,710
30,12
31,951
32,615
33,156
34,657
35,163
36,69
37,15
38,653
39,885
40,967
41,817
42,144
43,751
44,463
45,711
46,662
47,383
48,634
49,927
50,200
51,503
52,680
53,978
54,438
55,209
56,773
57,207
58,320
59,130
60,833
61,824
62,924
63,87
64,395
65,496
66,920
67,664
68,517
69,981
70,895
71,716
72,748
73,330
74,308
75,41
76,781
77,179
78,947
79,975
80,185
81,412
82,602
83,949
84,197
85,118
86,820
87,82
88,897
89,964
90,492
91,234
92,37
93,323
94,354
95,552
96,808
97,555
98,462
99,484
100,61
101,16
102,909
103,511
104,375
105,982
106,657
107,936
108,491
109,595
110,229
111,830
112,451
113,642
114,535
115,487
116,325
117,425
118,742
119,296
120,500
121,500
122,961
123,204
124,253
125,987
126,810
127,697
128,284
129,541
130,338
131,967
132,286
133,346
134,8
135,211
136,924
137,225
138,670
139,120
140,771
141,560
142,621
143,279
144,671
145,951
146,827
147,266
148,854
149,680
150,977
151,921
152,362
153,243
154,688
155,216
156,126
157,845
158,878
159,960
160,440
161,962
162,862
163,519
164,499
165,422
166,193
167,664
168,733
169,510
170,684
171,531
172,889
173,695
174,200
175,929
176,727
177,649
178,415
179,508
180,494
181,115
182,378
183,29
184,829
185,374
186,506
187,596
188,69
189,763
190,347
191,606
192,574
193,583
194,267
195,458
196,642
197,906
198,916
199,947
200,853
201,872
202,311
203,734
204,215
205,42
206,146
207,181
208,336
209,593
210,897
211,731
212,733
213,774
214,635
215,34
216,389
217,396
218,146
219,136
220,150
221,884
222,762
223,722
224,27
225,4
226,23
227,717
228,690
229,434
230,456
231,445
232,798
233,752
234,362
235,858
236,324
237,873
238,322
239,545
240,394
241,561
242,179
243,244
244,203
245,813
246,955
247,697
248,957
249,948
250,459
251,226
252,520
253,848
254,845
255,410
256,685
257,61
258,81
259,815
260,852
261,754
262,302
263,568
264,1
265,940
266,330
267,517
268,533
269,346
270,811
271,806
272,592
273,575
274,14
275,286
276,215
277,231
278,807
279,416
280,733
281,541
282,790
283,569
284,711
285,340
286,978
287,854
288,480
289,546
290,835
291,288
292,367
293,169
294,512
295,705
296,83
297,717
298,624
299,59
300,383
301,990
302,171
303,780
304,904
305,615
306,308
307,810
308,727
309,193
310,314
311,680
312,417
313,573
314,114
315,132
316,365
317,611
318,136
319,949
320,218
321,464
322,56
323,681
324,86
325,173
326,209
327,505
328,266
329,17
330,498
331,95
332,772
333,133
334,448
335,387
336,181
337,430
338,845
339,565
340,450
341,964
342,563
343,781
344,640
345,448
346,916
347,642
348,736
349,854
350,934
351,505
352,297
353,973
354,435
355,429
356,399
357,705
358,537
359,275
360,272
361,113
362,766
363,626
364,563
365,301
366,72
367,289
368,808
369,241
370,468
371,751
372,744
373,918
374,705
375,121
376,629
377,82
378,48
379,632
380,724
381,277
382,707
383,945
384,214
385,616
386,585
387,164
388,193
389,755
390,69
391,649
392,514
393,631
394,65
395,871
396,282
397,636
398,314
399,938
400,996
401,186
402,266
403,195
404,629
405,393
406,729
407,468
408,313
409,513
410,608
411,646
412,77
413,921
414,516
415,250
416,668
417,217
418,844
419,696
420,638
421,617
422,678
423,830
424,680
425,137
426,751
427,633
428,922
429,468
430,512
431,201
432,39
433,464
434,500
435,950
436,482
437,436
438,281
439,867
440,755
441,741
442,177
443,262
444,613
445,89
446,66
447,944
448,832
449,45
450,598
451,316
452,679
453,932
454,219
455,493
456,840
457,476
458,413
459,34
460,610
461,997
462,391
463,699
464,712
465,934
466,801
467,750
468,628
469,703
470,216
471,718
472,15
473,394
474,34
475,356
476,372
477,730
478,163
479,275
480,236
481,639
482,852
483,744
484,370
485,648
486,991
487,309
488,34
489,955
490,64
491,675
492,865
493,173
494,115
495,690
496,788
497,986
498,224
499,82
500,495
501,186
502,501
503,979
504,475
505,709
506,403
507,3
508,179
509,866
510,339
511,694
512,905
513,428
514,878
515,767
516,539
517,562
518,974
519,939
520,45
521,3
522,190
523,412
524,273
525,680
526,178
527,12
528,243
529,868
530,481
531,161
532,399
533,968
534,376
535,845
536,669
537,287
538,708
539,329
540,469
541,551
542,16
543,288
544,977
545,882
546,576
547,750
548,626
549,581
550,820
551,905
552,812
553,550
554,244
555,669
556,255
557,651
558,127
559,541
560,792
561,914
562,420
563,491
564,931
565,769
566,56
567,448
568,133
569,258
570,168
571,536
572,960
573,433
574,988
575,331
576,959
577,791
578,777
579,309
580,579
581,186
582,556
583,206
584,303
585,606
586,966
587,658
588,688
589,783
590,80
591,547
592,997
593,867
594,36
595,177
596,696
597,942
598,145
599,347
600,749
601,979
602,371
603,726
604,706
605,221
606,935
607,419
608,233
609,838
610,301
611,970
612,443
613,938
614,538
615,795
616,47
617,504
618,12
619,409
620,111
621,744
622,19
623,656
624,655
625,277
626,794
627,257
628,506
629,268
630,377
631,995
632,310
633,46
634,170
635,362
636,641
637,591
638,863
639,574
640,643
641,328
642,673
643,44
644,387
645,389
646,408
647,886
648,677
649,979
650,744
651,239
652,421
653,760
654,11
655,406
656,964
657,288
658,342
659,259
660,287
661,368
662,84
663,261
664,103
665,666
666,964
667,939
668,334
669,235
670,283
671,549
672,246
673,888
674,697
675,772
676,65
677,517
678,114
679,726
680,351
681,706
682,792
683,857
684,350
685,146
686,66
687,620
688,252
689,827
690,375
691,954
692,352
693,437
694,945
695,457
696,893
697,693
698,426
699,539
700,929
701,320
702,630
703,577
704,662
705,354
706,896
707,682
708,355
709,424
710,891
711,581
712,396
713,958
714,580
715,180
716,369
717,357
718,164
719,421
720,401
721,584
722,478
723,978
724,382
725,778
726,475
727,280
728,471
729,894
730,195
731,362
732,933
733,411
734,806
735,651
736,214
737,317
738,479
739,320
740,175
741,676
742,307
743,36
744,432
745,691
746,364
747,836
748,274
749,366
750,861
751,704
752,869
753,397
754,662
755,779
756,58
757,179
758,730
759,767
760,914
761,652
762,674
763,132
764,603
765,360
766,312
767,309
768,386
769,316
770,814
771,361
772,230
773,804
774,828
775,585
776,146
777,725
778,456
779,705
780,791
781,782
782,505
783,497
784,529
785,756
786,7
787,455
788,88
789,149
790,651
791,324
792,880
793,948
794,842
795,9
796,296
797,120
798,389
799,865
800,911
801,941
802,135
803,144
804,47
805,570
806,867
807,37
808,647
809,981
810,248
811,138
812,141
813,825
814,194
815,385
816,777
817,484
818,882
819,133
820,708
821,191
822,400
823,543
824,681
825,864
826,316
827,993
828,784
829,5
830,578
831,109
832,103
833,414
834,106
835,820
836,497
837,23
838,64
839,318
840,2
841,739
842,913
843,511
844,777
845,588
846,923
847,622
848,506
849,800
850,256
851,732
852,793
853,127
854,938
855,757
856,926
857,932
858,832
859,733
860,728
861,81
862,705
863,444
864,843
865,873
866,879
867,486
868,155
869,239
870,882
871,452
872,166
873,976
874,747
875,254
876,459
877,212
878,994
879,492
880,182
881,981
882,583
883,534
884,129
885,689
886,354
887,577
888,576
889,957
890,667
891,802
892,448
893,489
894,389
895,264
896,644
897,424
898,726
899,56
900,681
901,953
902,9
903,240
904,824
905,857
906,586
907,874
908,842
909,424
910,729
911,173
912,131
913,283
914,674
915,528
916,202
917,934
918,587
919,744
920,93
921,467
922,468
923,971
924,542
925,770
926,79
927,996
928,869
929,272
930,832
931,88
932,846
933,822
934,997
935,152
936,346
937,758
938,737
939,890
940,158
941,55
942,1
943,786
944,999
945,456
946,901
947,145
948,548
949,345
950,699
951,91
952,648
953,928
954,312
955,488
956,472
957,871
958,580
959,972
960,850
961,558
962,101
963,302
964,961
965,669
966,590
967,142
968,598
969,431
970,683
971,242
972,148
973,707
974,883
975,210
976,400
977,528
978,627
979,856
980,1000
981,508
982,364
983,261
984,351
985,259
986,177
987,753
988,807
989,294
990,605
991,807
992,713
993,797
994,487
995,828
996,477
997,590
998,190
999,403
1000,821
